V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,Q5,P7,P9,P10,Q10,P11,P12,Q12,P13,P14,Q14,LoadMargin
1.045,1.07,1.0508,-5.1638,-14.673,-16.16,240.12,50.833,-1.9512,2.8528,1.5206,-0.45016,43.436,7.5055,8.0831,3.3971,7.6802,0.77073,7.4214,16.044,3.8582,8.0333
1.045,1.07,1.0581,-5.1843,-14.233,-15.164,241.24,61.73,-5.4571,7.011,1.2562,-0.70266,24.679,9.5371,3.0866,2.808,5.3452,1.0718,7.718,21.564,4.2029,20.905
1.045,1.07,1.0506,-5.7076,-16.512,-17.32,265.37,65.727,-4.7534,5.2691,1.7756,-1.2631,29.539,15.193,6.5934,4.181,5.072,2.4902,18.054,19.278,6.3275,13.329
1.045,1.07,1.0565,-5.4871,-15.571,-16.543,255.5,59.238,-2.0663,9.4819,0.85,-0.63272,26.219,14.814,3.9917,4.2938,4.2866,1.0622,12.612,22.101,1.7564,25.735
1.045,1.07,1.0465,-5.8206,-17.537,-19.119,271.08,48.2,-4.0299,6.9347,0.70944,-0.60457,50.337,9.9958,6.9913,3.5695,5.3205,0.86444,18.218,23.989,5.4875,15.614
1.045,1.07,1.0525,-4.8139,-14.138,-15.103,224.79,35.032,-4.2452,6.3973,2.6151,0.035527,37.601,7.4562,8.3374,3.6197,2.6486,1.4938,17.328,14.853,5.3011,19.203
1.045,1.07,1.0596,-4.1438,-11.485,-12.268,193.98,29.309,-6.54,7.8793,1.3374,0.10708,28.602,9.0515,5.8656,2.7744,9.0715,2.0916,4.0752,6.2676,5.0257,30.351
1.045,1.07,1.0524,-5.7059,-16.383,-17.579,265.2,63.647,-3.8904,5.119,1.5472,0.15784,38.449,11.605,4.7403,5.2989,9.7999,1.7418,11.297,15.712,4.794,13.15
1.045,1.07,1.0547,-5.54,-15.474,-15.598,257.45,76.562,-4.4678,5.5643,1.4808,-0.64372,28.99,3.1935,7.8095,2.1154,8.522,1.1578,21.861,8.1072,5.278,15.63
1.045,1.07,1.0578,-4.8767,-13.691,-14.238,227.32,51.706,-4.4959,5.9998,1.1269,0.4148,24.323,11.101,5.9437,4.8669,6.1809,1.8167,12.944,9.8725,4.1489,19.396
1.045,1.07,1.0539,-5.0784,-14.694,-15.589,236.79,46.817,-5.6571,6.5514,2.412,-1.1678,34.494,8.5844,4.8451,3.1677,5.7159,2.0335,14.345,17.226,7.5268,18.984
1.045,1.07,1.0586,-5.2172,-14.464,-15.015,242.92,61.288,-3.277,8.7978,2.0614,1.8164,22.98,8.8327,4.1028,1.8916,5.7745,1.6405,14.749,15.232,3.453,26.414
1.045,1.07,1.0568,-4.4303,-13.155,-13.923,207.4,23.617,-0.56469,6.7872,1.3869,0.15407,29.612,14.116,5.8619,3.4134,5.1745,1.8264,13.968,12.434,4.533,22.368
1.045,1.07,1.065,-4.4702,-12.446,-12.561,208.94,44.069,-4.5257,8.3869,1.9059,-0.443,16.033,9.5871,3.4003,4.0206,5.5311,1.6355,14.07,9.5491,1.4538,30.623
1.045,1.07,1.0565,-4.4063,-13.355,-14.145,206.46,19.043,-3.9623,6.0504,1.9679,0.22047,30.081,12.376,5.7436,4.4469,6.8092,1.4067,11.277,17.987,5.439,19.191
1.045,1.07,1.0572,-4.7324,-12.924,-13.012,220.88,53.963,-3.4076,10.744,1.1509,-0.1596,15.453,9.1394,7.1366,2.6985,6.217,1.0229,12.08,11.456,6.7498,36.441
1.045,1.07,1.0576,-4.7884,-13.459,-14.076,223.28,48.221,-4.7183,6.1685,2.3349,-0.24916,24.148,11.071,5.3115,4.0619,2.0597,1.329,15.628,12.573,5.0977,20.082
1.045,1.07,1.0487,-5.5632,-15.722,-17.314,259.17,52.534,-3.2215,13.239,1.8007,1.5486,49.046,7.5737,6.9447,4.7074,8.4585,2.2966,9.3456,9.5052,6.404,34.866
1.045,1.07,1.0543,-4.9962,-14.551,-15.466,233.06,41.645,-3.8497,6.3499,2.0996,2.3635,36.247,8.209,6.1573,4.2715,6.3236,1.729,15.57,11.547,5.4578,18.922
1.045,1.07,1.061,-4.0235,-12.022,-11.78,189.01,20.97,-4.5606,7.4442,1.6262,0.28472,16.09,4.0794,7.3392,3.0016,10.347,1.5076,11.622,18.432,4.7916,27.232
1.045,1.07,1.0606,-4.9664,-13.422,-13.825,231.27,62.114,-3.9476,8.4556,1.8853,0.48909,16.899,10.187,3.8111,3.263,4.0033,1.462,12.85,12.697,3.5046,27.504
1.045,1.07,1.0561,-4.8751,-14.208,-14.882,227.85,38.392,-3.0807,9.4766,0.87913,0.62585,28.001,11.007,5.2721,4.2247,5.1566,1.2665,14.698,16.207,5.5853,29.014
1.045,1.07,1.0548,-5.2906,-15.466,-16.351,246.59,50.388,-4.9713,6.6638,2.2697,-2.7821,34.417,10.59,4.8091,3.3036,4.2395,1.5745,17.839,19.78,4.5685,18.325
1.045,1.07,1.0552,-5.3727,-15.728,-15.899,250.05,61.495,-3.7199,2.604,0.56756,0.58752,18.779,11.304,6.5547,3.6005,6.2484,1.6145,19.973,22.712,4.7088,7.0646
1.045,1.07,1.0531,-5.6504,-15.967,-17.595,263.12,56.052,-3.7967,11.936,0.83032,0.99538,47.284,9.8385,2.7024,1.9561,9.3776,1.4266,9.8976,12.094,5.3408,31.346
1.045,1.07,1.0536,-4.7288,-13.319,-14.655,220.85,35.905,-4.84,9.6146,1.6382,0.46769,41.878,7.7237,6.6065,4.1607,6.9454,1.8961,7.1306,7.7949,6.0467,30.807
1.045,1.07,1.0559,-5.1293,-15.202,-15.853,239.32,44.065,-2.4162,6.1546,1.168,0.58245,27.749,9.8146,4.5913,4.7123,4.5959,0.85781,17.23,22.927,4.501,17.133
1.045,1.07,1.0545,-4.9762,-14.093,-15.414,231.95,44.695,-5.3487,6.5535,1.641,0.13928,42.013,11.165,6.5197,4.652,4.227,1.1855,13.961,4.222,3.637,20.048
1.045,1.07,1.0513,-5.4762,-15.609,-16.56,254.55,62.073,-3.0093,4.4316,2.0253,0.54739,34.553,9.3717,6.0153,2.9313,6.6543,1.7459,15.055,15.957,7.0589,11.936
1.045,1.07,1.0566,-5.6316,-16.15,-16.654,262.09,66.322,-4.9304,7.8771,2.0033,-0.42843,27.519,7.8591,3.9209,3.7031,5.8694,1.8655,19.501,20.017,3.9431,20.937
1.045,1.07,1.0576,-4.3395,-12.333,-12.905,202.99,32.522,-4.1261,7.3022,1.8122,-0.66374,21.781,8.6624,6.0326,3.3979,3.0849,2.0983,10.1,18.949,5.9231,25.088
1.045,1.07,1.0539,-4.5806,-13.048,-14.12,214.02,33.181,-2.6048,8.1585,1.9491,-0.66816,36.516,11.537,5.0183,2.1554,5.24,1.4537,11.467,7.7685,8.848,26.672
1.045,1.07,1.0601,-4.6087,-12.961,-12.923,215.09,49.684,-3.554,5.9981,1.997,-1.2483,15.992,9.1832,4.5894,2.1245,6.3432,2.172,16.086,12.067,6.3853,20.629
1.045,1.07,1.061,-4.5462,-12.646,-13.021,211.98,47.783,-6.0516,3.6164,2.005,1.1135,15.216,8.7117,4.6176,4.2274,7.378,1.4464,6.7205,18.569,3.9222,12.536
1.045,1.07,1.0591,-4.8909,-13.576,-14.272,228.12,50.699,-4.8413,9.0988,1.9746,-0.21806,25.808,5.6219,3.7384,4.0188,6.6231,1.2469,8.2549,18.136,4.419,29.121
1.045,1.07,1.0587,-4.4839,-12.824,-13.683,209.6,32.707,-4.9468,6.7583,2.0554,0.32012,33.549,6.1469,4.3629,2.7712,4.0889,2.3959,13.657,11.34,4.9607,23.245
1.045,1.07,1.0576,-4.3464,-12.452,-13.214,203.45,28.509,-4.9701,8.1361,1.9218,-0.61007,30.591,8.7734,5.0057,5.4224,5.0303,1.2686,10.308,9.6056,7.0134,28.751
1.045,1.07,1.0539,-5.0149,-14.306,-15.22,233.81,46.663,-3.3951,7.4445,1.9256,1.0316,36.741,5.802,5.1606,5.0721,4.6415,1.718,15.225,10.599,7.5371,22.473
1.045,1.07,1.0581,-5.1619,-14.121,-14.515,240.26,65.605,-3.6595,8.3969,1.6836,-0.54093,22.556,4.7775,4.7143,3.4236,6.1818,1.9656,12.668,15.893,4.7613,25.736
1.045,1.07,1.0567,-5.0349,-13.966,-14.468,234.71,56.916,-5.4464,9.3816,1.6074,-0.72634,24.887,4.8895,6.18,4.1294,5.2049,0.5841,12.236,17.058,5.2035,29.153
1.045,1.07,1.0582,-4.409,-11.982,-12.425,205.54,46.097,0.023549,5.1147,1.6346,0.88264,19.004,5.3873,5.978,3.8708,3.6776,0.83482,8.8286,14.699,5.516,18.318
1.045,1.07,1.0572,-4.5187,-12.167,-13.066,211.06,42.285,-3.7561,11.283,1.5029,-0.51893,25.236,11.703,7.4939,2.7715,7.0684,1.1775,2.6188,10.299,3.5305,39.95
1.045,1.07,1.0599,-4.5779,-14.006,-13.631,214.58,31.649,-6.078,7.5252,2.7321,-1.169,16.076,9.0965,5.122,3.8637,8.2628,2.3489,21.006,19.192,6.5682,23.662
1.045,1.07,1.0491,-5.8827,-17.376,-18.534,273.4,60.761,-4.1117,4.0526,2.8415,2.5356,38.939,13.404,7.5308,3.8801,7.2509,1.2245,18.954,18.377,3.8686,9.6178
1.045,1.07,1.0556,-5.4343,-15.302,-16.137,253.17,60.115,-4.5969,10.843,1.2715,-0.83378,30.24,11.141,3.2143,3.7593,7.2539,2.2937,12.522,15.481,6.3621,30.479
1.045,1.07,1.0542,-5.0391,-14.668,-15.086,235.32,45.416,-4.8479,9.5699,1.9718,0.89609,30.312,5.6408,7.3866,4.5337,5.3052,1.4721,19.284,13.565,6.573,28.575
1.045,1.07,1.0577,-4.9434,-13.858,-14.301,230.55,53.384,-4.9034,8.3011,1.3482,-0.97177,27.544,9.5713,4.5457,4.2606,6.8135,1.5943,15.494,5.9716,6.7009,26.629
1.045,1.07,1.0556,-5.0108,-13.757,-15.098,233.25,51.729,-2.3876,7.2285,1.5391,0.75309,31.664,8.7541,5.1804,3.0437,4.5235,0.90829,4.8572,20.01,3.0798,21.905
1.045,1.07,1.0561,-5.5228,-15.937,-16.457,257.16,61.158,-3.4712,7.943,1.9542,0.30891,28.038,11.738,4.9328,4.7882,8.8779,1.7149,17.011,14.173,3.7676,21.661
1.045,1.07,1.061,-5.1916,-14.368,-14.318,241.42,71.438,-3.9068,4.6216,1.9506,-0.85727,14.378,8.5427,4.9455,3.6439,7.521,1.7347,16.454,14.198,2.1432,14.155
1.045,1.07,1.0618,-4.0173,-11.815,-11.994,188.43,22.468,-4.0354,5.7506,2.2273,-2.9955,24.224,5.9983,5.7702,3.6867,4.5623,1.1805,15.564,12.652,3.7491,21.913
1.045,1.07,1.0568,-4.9114,-14.022,-14.712,229.38,43.377,-3.8395,9.878,0.73947,2.0029,23.448,11.134,6.2337,2.4779,3.8804,0.80768,13.69,19.225,3.6854,30.433
1.045,1.07,1.0572,-4.9562,-14.059,-14.837,231.3,46.64,-4.3771,9.0357,0.7196,0.43399,29.281,4.1567,4.516,3.2566,4.2383,1.9929,12.494,21.252,4.7752,27.477
1.045,1.07,1.0572,-4.2762,-12.112,-13.262,199.73,29.422,-5.102,3.3938,2.1822,-0.84629,31.741,11.146,5.3967,4.6709,4.8049,1.4988,5.2852,12.641,5.2453,11.962
1.045,1.07,1.0576,-5.0847,-14.901,-15.692,237.4,43.621,-6.0575,8.005,1.5081,-1.2308,37.723,6.7228,5.2555,2.6278,6.1711,1.2886,18.818,13.962,2.574,23.722
1.045,1.07,1.0528,-5.1231,-14.231,-14.883,238.45,59.505,-3.7171,6.9347,1.9131,-0.18562,26.7,10.861,7.1637,3.585,5.6011,1.3003,13.129,11.217,7.726,20.9
1.045,1.07,1.051,-4.9893,-14.509,-15.903,232.87,36.894,-4.396,8.3063,2.3745,-1.486,34.781,11.653,8.1083,3.222,4.2063,0.80816,6.5284,27.809,3.9797,22.015
1.045,1.07,1.0576,-4.3736,-13.319,-13.98,205.21,17.554,-4.9363,7.9863,1.3989,-2.0273,34.386,7.4011,4.548,3.8783,6.6102,1.7764,14.215,17.188,6.6472,25.736
1.045,1.07,1.0537,-5.0524,-15.124,-16.296,236.09,33.126,-4.2268,8.3462,1.3548,-0.48846,41.9,9.711,5.8486,2.8095,9.2906,1.6481,12.055,18.385,4.2082,23.277
1.045,1.07,1.0554,-5.058,-14.305,-14.599,236.15,51.939,-3.3968,12.386,1.5325,-0.21596,20.52,9.4637,8.6515,3.3553,6.149,0.64489,13.922,17.75,3.8049,37.602
1.045,1.07,1.0603,-4.4233,-12.899,-12.978,206.8,36.83,-3.8931,4.2687,1.4265,-0.61109,17.188,10.202,5.1558,3.1884,6.5874,0.93506,14.84,16.122,5.2832,14.733
1.045,1.07,1.0532,-5.3543,-15.068,-15.575,249.37,61.441,-3.0575,10.081,2.3753,-0.31536,22.255,11.867,8.2305,3.6922,6.1928,1.1251,13.308,18.497,4.5956,28.442
1.045,1.07,1.0601,-4.5552,-12.94,-13.133,213.14,39.77,-3.1914,10.521,1.124,-1.2976,19.488,8.3479,3.7539,3.1128,7.2009,0.98171,11.81,15.551,6.5858,36.066
1.045,1.07,1.0541,-5.1039,-14.118,-15.711,237.6,51.131,-2.9826,7.4675,1.0459,-2.0283,44.725,11.017,4.0896,2.4589,5.097,1.9104,9.5662,7.2335,5.0941,22.312
1.045,1.07,1.0548,-4.7476,-13.759,-14.658,221.46,39.216,-3.6741,3.7829,1.7119,0.40056,32.258,11.728,5.5286,4.4932,5.2378,2.0364,13.423,11.47,6.688,11.896
1.045,1.07,1.0542,-5.2763,-14.945,-16.023,245.51,56.893,-4.7875,5.123,1.5827,-0.65023,35.162,8.9768,5.8146,3.3779,6.4669,2.1093,11.793,16.442,4.2906,14.613
1.045,1.07,1.0589,-4.2868,-12.606,-12.893,200.99,24.202,-1.3822,9.0435,1.2874,1.2757,24.878,4.8839,5.8416,3.844,6.482,1.2575,13.617,15.189,5.5212,31.666
1.045,1.07,1.0524,-5.6211,-15.716,-16.595,260.95,71.428,-1.9149,4.2413,1.5558,2.065,31.248,11.308,6.5716,4.5328,3.4198,1.0524,19.073,10.052,4.775,11.418
1.045,1.07,1.0604,-4.9932,-14.535,-15.049,233.17,44.653,-5.3209,8.3611,2.3356,-0.086439,26.089,10.706,2.6902,3.3576,6.535,1.4858,16.69,16.27,3.4554,25.559
1.045,1.07,1.0537,-5.2876,-15.705,-16.407,246.72,45.815,-3.6727,7.9692,1.5206,-0.1499,40.466,5.2713,6.3782,3.0374,9.5233,1.3202,18.933,13.847,5.2215,22.005
1.045,1.07,1.0602,-4.3881,-13.085,-13.131,205.74,27.281,-5.9967,8.3375,2.4155,0.74119,19.134,9.7005,7.0773,2.8168,7.5149,1.0138,16.179,15.987,3.4697,28.63
1.045,1.07,1.0589,-5.0194,-14.218,-14.825,234.35,47.777,-2.5187,11.612,1.3421,0.77544,26.082,11.133,2.841,5.4292,6.3488,1.6038,13.366,11.287,5.017,36.098
1.045,1.07,1.0569,-4.836,-14.125,-13.985,225.89,46.788,-3.8259,7.4119,2.3133,-0.51531,19.691,6.0134,8.0739,4.4576,7.7778,0.89571,18.224,16.073,5.2075,23.239
1.045,1.07,1.0585,-4.6953,-14.102,-14.471,219.94,30.452,-5.0364,9.3628,1.6289,-1.8745,35.563,4.7457,4.9533,5.4851,8.7016,2.0629,18.161,10.14,5.3961,29.988
1.045,1.07,1.0554,-5.0061,-13.526,-14.726,233.02,56.384,-7.2914,7.8275,2.3004,0.78772,31.224,9.2639,6.1419,5.0051,4.0454,1.6832,6.6568,11.341,4.4894,24.731
1.045,1.07,1.0526,-5.6131,-15.012,-15.676,261.16,76.759,-6.5259,15.036,1.8676,-1.8851,28.41,7.4304,7.2762,1.8194,2.8682,1.7269,16.235,11.05,6.9919,42.281
1.045,1.07,1.0556,-5.0689,-13.434,-14.088,235.8,64.935,-1.4145,10.18,2.4117,1.9264,23.604,6.5272,7.8464,1.6875,7.7465,1.4104,7.1764,11.29,3.5725,32.116
1.045,1.07,1.055,-4.8877,-14.1,-14.593,228.02,46.894,-6.0003,5.477,1.4906,-0.094066,28.307,4.9191,6.7265,2.9772,5.3701,0.7518,15.881,18.069,7.0331,16.752
1.045,1.07,1.0541,-5.3214,-15.3,-16.152,247.67,55.827,-3.0147,5.0858,1.8657,0.94753,33.261,9.8023,6.3114,1.9124,4.4853,1.0811,19.201,14.967,4.0433,14.246
1.045,1.07,1.0488,-5.5406,-16.099,-17.395,258.17,50.883,-4.7346,10.002,2.0268,-0.081314,41.412,10.631,7.6998,3.1968,7.2144,1.5546,12.692,18.87,6.0358,25.587
1.045,1.07,1.0603,-4.8613,-13.439,-13.546,226.98,53.852,-3.4924,12.03,1.8569,-0.58231,21.853,7.1825,4.5205,3.753,6.525,1.7703,16.625,5.9733,4.9234,40.031
1.045,1.07,1.057,-4.6466,-14.329,-15.149,217.87,18.093,-2.6001,8.9604,0.84613,0.21685,37.302,8.0146,6.1375,4.1787,3.2283,1.7385,20.22,18.449,2.1739,26.792
1.045,1.07,1.0573,-4.9811,-14.84,-15.779,232.76,34.756,-3.183,7.8972,1.2314,0.27643,34.911,11.981,3.0898,4.2899,5.3581,1.9806,16.771,15.952,4.2402,23.098
1.045,1.07,1.0572,-5.0206,-14.558,-15.736,233.96,43.709,-2.5683,4.4044,2.1593,-1.2634,31.996,19.269,3.4359,2.8277,6.3179,1.7282,11.908,14.081,2.4607,12.977
1.045,1.07,1.0616,-4.8277,-13.292,-13.304,225.21,56.925,-3.4813,9.1997,0.90923,0.56457,10.432,12.084,2.2282,1.1245,6.029,2.2049,14.471,14.574,6.3873,30.563
1.045,1.07,1.0567,-5.0141,-13.887,-15.009,233.55,53.052,-4.4229,6.7373,-0.12174,-0.46174,34.489,8.3581,5.096,3.1477,6.0114,2.5464,9.2773,12.398,3.5032,21.022
1.045,1.07,1.0588,-4.8639,-13.898,-14.383,227,46.331,-1.4881,7.8244,1.1807,-0.65674,30.246,9.6009,4.9442,1.9435,6.4817,0.61507,18.665,6.7307,3.7072,25.112
1.045,1.07,1.0621,-3.8774,-11.185,-11.459,182.19,16.722,-2.559,9.5243,2.1146,0.65181,18.661,8.4968,5.6324,3.6407,5.1926,1.1993,9.9285,13.398,3.7618,37.816
1.045,1.07,1.0585,-4.5977,-13.757,-14.789,214.93,27.29,-5.3921,3.3021,1.068,-0.032676,36.487,8.0046,4.4663,2.8794,7.1146,1.1121,11.904,19.04,2.7293,10.34
1.045,1.07,1.059,-5.1803,-14.603,-14.298,241.37,67.067,-5.2447,7.8829,2.0785,-3.2265,10.168,9.2893,5.8531,2.839,4.8716,1.2321,19.754,21.034,4.5267,23.426
1.045,1.07,1.0521,-5.3213,-15.891,-16.557,247.92,49.78,-2.9919,3.7221,1.6185,-1.5025,31.155,10.983,5.7076,2.4493,5.301,1.8506,19.79,23.681,6.8457,9.6262
1.045,1.07,1.0581,-4.6846,-12.964,-13.282,218.68,48.051,-3.4612,9.3058,1.7746,1.6272,16.61,5.6087,4.5851,3.0839,6.5991,2.0066,8.0801,20.426,7.1882,30.498
1.045,1.07,1.0531,-4.971,-14.459,-15.223,231.92,42.946,-3.5932,6.5887,1.6881,1.1782,31.008,7.2229,7.678,2.7615,6.0028,1.0681,13.812,19.782,5.6279,19.242
1.045,1.07,1.0536,-6.0216,-16.342,-17.189,279.2,89.606,-3.6281,7.0279,0.67862,-0.012049,32.131,6.3229,5.1568,2.4412,5.0263,1.3047,17.585,13.349,4.4019,17.905
1.045,1.07,1.0604,-4.6789,-13.828,-14.028,218.72,37.949,-4.6337,5.3124,1.165,1.3894,20.229,9.3688,3.0796,3.874,6.8039,1.7505,16.74,17.737,5.74,17.083
1.045,1.07,1.054,-4.889,-13.664,-14.953,227.84,45.759,-3.5312,6.6993,1.1784,-0.99168,32.532,11.837,5.1723,3.4505,3.73,1.4634,7.0458,17.634,6.111,20.459
1.045,1.07,1.0507,-5.0742,-14.191,-15.075,236.12,55.526,-1.5423,5.6756,1.7132,-1.0265,32.143,5.9513,9.1482,4.5735,7.3568,1.0844,7.5504,17.387,6.3899,16.694
1.045,1.07,1.0554,-5.3437,-14.801,-15.389,248.58,66.847,-4.0984,7.628,1.8018,-0.86966,26.069,10.496,4.7466,3.0741,5.9288,2.1867,15.009,12.23,6.5767,22.212
1.045,1.07,1.0533,-4.9801,-14.242,-15.21,232.17,45.921,-5.3425,6.1952,1.8487,0.8542,35.626,4.7953,6.9349,3.9639,4.0671,1.1183,13.854,16.345,6.2542,18.539
1.045,1.07,1.0607,-5.2329,-14.631,-15.374,243.57,61.712,-6.6624,5.606,0.92012,-0.2318,23.822,9.5942,2.229,3.4411,6.5276,1.6034,10.95,20.378,2.3918,16.675
1.045,1.07,1.0548,-5.6909,-16.391,-17.22,264.92,62.12,-3.029,9.5448,2.1638,-0.7515,33.748,3.9561,3.5169,4.1937,7.1154,2.2984,14.474,26.194,4.0183,24.131
1.045,1.07,1.0521,-5.0511,-14.433,-15.129,235.34,51.569,-3.7845,5.7986,1.779,-1.0367,27.401,9.3366,7.3379,4.5089,6.5463,2.2059,10.593,19.632,7.5561,16.829
1.045,1.07,1.0602,-4.596,-13.625,-14.291,215.15,28.895,-3.5293,8.2716,2.1589,-1.9804,32.218,7.5756,3.6392,2.4097,5.8797,1.7829,15.46,17.537,2.9801,26.704
1.045,1.07,1.0576,-5.1048,-14.13,-14.826,237.68,59.365,-3.8494,7.4404,1.6969,-1.2938,27.267,7.3526,5.3445,1.8276,5.8711,0.94402,12.261,16.539,3.3078,22.768
1.045,1.07,1.0546,-5.011,-14.14,-15.449,233.27,49.296,-5.4632,3.6506,1.2436,0.08217,35.379,8.3631,6.292,2.2164,5.0508,2.2133,8.5996,19.875,3.284,10.835
1.045,1.07,1.0541,-5.4597,-15.1,-15.677,253.8,70.123,-2.5422,7.9225,2.5457,-0.62006,29.954,7.1152,6.4856,5.5393,6.9678,1.6233,14.882,9.2561,5.3693,22.495
1.045,1.07,1.0568,-4.749,-14.01,-14.375,222.08,35.729,-1.4844,9.024,2.9874,-0.98093,33.323,5.365,7.0104,4.9514,8.5829,0.97915,17.049,9.6392,4.086,28.654
1.045,1.07,1.0548,-5.3417,-15.7,-16.519,249.19,47.75,-3.5575,8.9189,0.89836,0.71309,36.759,8.8298,4.4346,3.7877,5.9693,1.6163,19.764,14.442,5.4191,24.604
1.045,1.07,1.0565,-4.9335,-14.473,-15.206,230.26,40.557,-3.4136,6.0065,1.8051,1.4316,32.468,9.5798,6.4622,4.324,9.3258,1.0428,13.19,13.119,3.0106,18.233
1.045,1.07,1.0524,-4.4942,-13.273,-14.575,210.35,21.341,-3.7513,7.5095,1.4692,-0.77238,45.655,6.1848,8.449,2.9804,4.9873,1.7865,11.889,12.204,5.3081,23.523
1.045,1.07,1.059,-4.4704,-12.696,-13.554,209,32.707,-3.2662,7.9244,1.7108,0.28238,35.024,5.2462,2.726,2.387,6.0997,2.1124,11.905,9.2646,6.6743,27.529
1.045,1.07,1.0627,-3.4878,-9.662,-9.4694,163.96,19.653,-4.2768,7.0471,1.7822,-0.13525,6.8849,6.2418,4.771,4.5246,4.6106,1.884,6.2856,14.081,8.6711,30.436
1.045,1.07,1.049,-5.914,-16.499,-17.903,274.71,72.133,-5.0887,8.8097,0.9719,0.29746,41.409,4.4995,7.4126,4.9899,3.1855,0.93291,13.386,20.674,4.8869,21.797
1.045,1.07,1.0545,-5.1143,-14.231,-15.305,238.37,51.28,-3.3405,10.387,1.804,1.1131,29.957,10.069,6.2192,3.0458,3.9509,2.6197,10.113,17.34,4.0776,30.928
1.045,1.07,1.0577,-5.2297,-14.895,-15.213,243.89,56.443,-4.0947,10.137,1.534,0.88422,22.335,9.1291,4.8851,4.2055,8.029,1.8588,14.958,16.094,4.6,29.884
1.045,1.07,1.055,-4.6753,-12.594,-13.705,217.57,50.765,-3.7739,4.1895,1.433,1.0279,22.99,10.884,4.4118,4.6746,5.0909,1.5759,0.19693,18.514,8.2763,13.65
1.045,1.07,1.0626,-4.722,-12.351,-12.773,219.73,63.908,-5.4581,6.0026,0.8255,0.47904,17.674,9.9469,4.6367,3.1755,6.2392,1.6083,9.3522,3.8512,1.8491,21.229
1.045,1.07,1.0579,-5.4164,-14.775,-15.656,251.69,69.593,-2.8814,7.1289,1.7263,1.2106,26.245,6.7308,4.0424,2.6374,3.265,1.3964,13.179,19.091,1.8866,20.436
1.045,1.07,1.0585,-4.6749,-13.391,-13.98,218.19,41.976,-3.6888,5.124,1.5305,-0.45786,22.813,10.579,5.6851,4.6179,6.22,1.2955,10.048,18.072,3.3015,16.703
1.045,1.07,1.0602,-4.4236,-12.514,-13.128,206.9,33.945,-4.5448,8.0705,1.3651,2.1193,27.266,6.6077,5.0493,2.6807,9.1541,1.8813,8.3705,10.714,3.9355,28.846
1.045,1.07,1.052,-5.9025,-17.449,-17.895,274.98,63.7,-5.5369,10.429,1.8007,-1.6932,27.905,14.868,6.133,5.2479,8.3763,1.4561,20.239,20.5,5.5996,25.253
1.045,1.07,1.0608,-5.2619,-13.653,-14.26,244.16,80.112,-3.2808,6.5238,2.1462,0.86148,18.669,5.4413,1.3428,3.8559,5.355,1.8763,7.7832,13.876,4.4911,20.118
1.045,1.07,1.0594,-4.6464,-12.971,-13.431,216.94,44.647,-3.7844,8.2166,1.4077,1.7663,24.031,10.047,6.2636,3.3811,7.7398,1.0968,12.059,6.222,3.3323,28.304
1.045,1.07,1.0555,-4.3741,-12.076,-13.036,204.19,36.886,-3.2135,6.02,1.5285,-0.74276,34.655,6.0114,7.0564,3.1188,6.2617,1.5781,7.1561,7.079,6.3366,21.467
1.045,1.07,1.0586,-4.9429,-13.821,-14.321,230.59,52.596,-3.6036,9.4671,1.0412,-1.7885,33.461,0.64664,3.333,2.6431,8.2886,1.8538,13.859,11.197,6.5582,30.27
1.045,1.07,1.0555,-4.7689,-14.051,-14.968,222.64,34.261,-2.0815,4.8644,1.8724,1.5145,33.571,9.7555,3.1945,4.6922,6.4082,0.7848,12.916,15.047,7.8542,14.825
1.045,1.07,1.0599,-4.5964,-13.224,-13.814,214.85,36.617,-4.2855,7.4496,1.8232,-0.07524,30.302,4.515,1.69,3.6708,6.9887,1.1865,12.637,13.958,7.4671,24.952
1.045,1.07,1.0571,-5.0656,-14.028,-14.695,235.99,57.529,-4.3009,8.4415,1.6714,-1.2403,30.917,8.7981,6.0319,3.3507,4.9697,0.84333,16.127,6.3962,3.8813,26.409
1.045,1.07,1.0547,-4.9005,-13.821,-14.725,228.7,44.646,-3.7931,9.821,1.9924,-0.42243,34.525,9.7688,6.2571,5.9323,5.1251,1.4622,12.607,6.7297,5.9438,30.942
1.045,1.07,1.058,-5.0573,-14.667,-14.388,235.9,55.381,-2.1148,7.0666,1.5911,1.3323,14.46,8.1038,6.2805,4.0462,6.0857,1.7763,22.216,16.183,5.1354,21.292
1.045,1.07,1.0571,-4.5734,-12.729,-13.783,213.31,40.575,-4.2491,5.4643,2.0609,-0.28374,32.721,5.6482,4.3396,3.3301,5.0098,1.0795,7.1768,14.996,6.1113,18.377
1.045,1.07,1.0519,-5.3094,-15.156,-16.058,247.13,56.224,-3.7856,6.1737,2.0473,0.12821,36.011,7.4981,6.3939,1.4147,7.6378,2.1163,14.578,15.341,7.1689,17.266
1.045,1.07,1.0466,-5.4877,-15.589,-17.256,255.38,52.734,-3.5769,8.9341,2.3815,0.019213,45.968,8.9264,9.1516,5.8582,6.2452,1.5226,7.2851,16.399,5.7963,23.153
1.045,1.07,1.0606,-5.1159,-14.369,-14.65,238.77,55.25,-3.9727,12.238,1.5583,0.66522,20.534,12.129,3.1767,4.5264,8.4181,1.9946,14.351,9.6822,3.9653,38.001
