V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,P7,P9,P10,Q10,P11,P12,Q12,P13,P14,LoadMargin
1.045,1.07,1.0543,-5.0308,-14.679,-14.786,234.56,52.065,-3.3163,4.9836,-0.54133,19.381,8.4976,8.9408,3.6285,9.1783,1.5034,13.84,22.496,26.56
1.045,1.07,1.055,-5.3674,-15.147,-16.388,249.79,56.759,-3.8777,7.14,-0.10832,35.818,11.631,3.3263,4.3666,5.4817,1.5268,11.628,14.753,15.394
1.045,1.07,1.0594,-4.2004,-11.581,-11.886,196.45,36.604,-3.2733,7.7937,-0.44411,20.148,3.0619,6.7807,1.8166,4.6197,1.5126,9.5812,16.068,17.294
1.045,1.07,1.0598,-4.3297,-12.626,-12.964,202.77,29.45,-4.1209,7.1558,-1.3323,26.75,7.6113,5.5214,4.9293,4.4345,1.3867,16.455,9.6631,15.848
1.045,1.07,1.0623,-4.152,-12.156,-11.911,194.76,29.309,-7.1728,7.1743,-0.29848,19.086,3.9067,6.4213,3.7783,7.1536,0.83006,17.746,9.8752,27.203
1.045,1.07,1.0551,-5.1635,-14.734,-15.285,240.44,56.716,-4.9843,5.056,0.28063,32.559,2.0044,6.9822,3.9613,6.5537,1.3428,16.705,15.218,19.362
1.045,1.07,1.0538,-5.2512,-14.343,-15.326,244.44,60.572,-2.0928,10.702,0.14796,30.704,9.3289,6.4119,3.5036,4.9131,1.2949,10.354,12.574,14.535
1.045,1.07,1.0634,-4.1624,-12.235,-12.552,195.58,19.53,-3.5937,11.503,-1.398,22.669,10.257,2.073,0.86749,6.8525,1.0454,13.27,14.944,25.173
1.045,1.07,1.0565,-4.626,-12.525,-13.109,215.4,52.609,-2.7389,4.6658,1.3315,20.918,8.8166,7.4512,3.7696,5.1949,1.8365,8.3455,10.928,17.907
1.045,1.07,1.0526,-5.2957,-16.137,-16.844,247.37,39.106,-4.2039,8.2094,-0.53793,34.629,9.4235,6.5716,3.932,6.9729,0.83533,18.814,24.416,17.866
1.045,1.07,1.0537,-5.6862,-15.39,-16.479,264.05,76.677,-4.5315,8.8669,-0.33866,35.969,10.221,5.2457,4.1581,8.9954,1.7402,10.006,5.7353,24.642
1.045,1.07,1.0571,-4.6317,-13.439,-13.705,216.59,37.965,-4.257,8.1121,0.67853,21.485,10.222,7.4531,5.0495,5.5863,1.5711,15.248,13.285,18.472
1.045,1.07,1.0536,-5.3066,-14.889,-15.7,247.3,57.335,-5.1555,10.89,0.064088,38.701,6.197,7.5124,6.0642,6.9702,1.8566,15.877,3.3736,20.389
1.045,1.07,1.0535,-5.1493,-14.678,-15.419,239.9,52.891,-2.2986,7.1135,-0.18982,28.662,10.567,7.2744,4.6625,4.9889,1.5637,14.06,15.828,14.552
1.045,1.07,1.0542,-5.1531,-14.37,-15.121,240.18,55.042,-4.3462,10.364,1.2254,30.083,11.374,7.5589,3.2272,7.2607,2.1223,13.164,7.3075,21.961
1.045,1.07,1.0538,-4.7933,-13.927,-14.412,224.09,38.181,-3.6258,9.8732,1.1137,28.033,11.792,9.6311,4.4826,6.8553,1.7695,15.513,8.6673,21.659
1.045,1.07,1.0616,-4.5301,-12.808,-13.083,211.67,42.366,-4.1739,7.1141,-1.2786,17.38,4.3519,2.792,3.091,5.6522,1.8738,9.5927,24.622,18.476
1.045,1.07,1.0557,-4.8157,-14.367,-15.199,225.12,31.805,-3.5732,7.0014,0.79461,28.693,14.251,5.1269,3.6333,6.6148,1.9447,12.786,19.61,19.557
1.045,1.07,1.0548,-5.5303,-14.63,-15.367,256.98,78.671,-4.3871,11.635,-0.52229,27.353,7.86,6.3443,1.4777,7.1305,0.93234,10.608,9.8149,20.551
1.045,1.07,1.0532,-4.9414,-13.541,-15.017,230.11,48.475,-1.9161,8.0522,-0.53225,39.907,7.3946,6.1562,3.0492,5.1566,1.7543,5.5242,12.852,15.891
1.045,1.07,1.0529,-5.1498,-15.069,-15.677,239.9,51.126,-4.3839,3.4864,-0.47435,36.686,6.0039,8.7282,2.9589,9.5764,1.3936,17.196,12.017,27.662
1.045,1.07,1.0562,-5.1046,-15.265,-16.234,238.38,37.289,-3.26,7.3218,-0.049684,34.219,11.397,2.7202,2.7725,7.9734,0.86117,13.517,22.598,21.953
1.045,1.07,1.0597,-5.2154,-14.214,-14.224,242.5,73.631,-4.3665,6.0993,0.22879,12.074,7.1981,4.1871,1.4875,10.661,1.2698,9.9132,19.5,32.306
1.045,1.07,1.0497,-5.9136,-17.114,-18.422,274.94,63.565,-3.5036,7.6839,0.37994,43.487,9.994,5.8526,6.2898,4.5756,1.7821,18.395,15.312,11.09
1.045,1.07,1.0547,-5.3958,-14.997,-15.748,251.2,62.617,-1.8262,10.777,0.13846,34.122,9.0761,5.7133,2.0488,6.9422,1.5902,16.967,6.2169,19.963
1.045,1.07,1.0576,-4.6516,-13.915,-14.647,217.39,31.248,-4.49,3.6242,-0.087975,34.554,7.0048,4.5811,2.8051,5.9248,1.786,17.018,16.141,18.578
1.045,1.07,1.0548,-5.1276,-14.435,-15.404,238.91,53.146,-5.618,7.7008,-0.93951,32.872,10.532,6.0526,3.0722,5.3491,1.5431,12.728,13.323,15.998
1.045,1.07,1.0616,-4.9007,-13.715,-13.525,228.8,56.772,-4.4228,10.499,-1.2867,10.553,9.3622,3.6189,3.151,5.5727,1.6943,16.582,17.382,18.004
1.045,1.07,1.0588,-4.7083,-13.213,-14.208,219.38,46.306,-6.8167,2.6652,-1.1935,37.601,8.1917,3.6013,3.7382,2.6821,1.209,17.012,3.2339,8.99
1.045,1.07,1.0538,-5.1748,-14.647,-15.667,240.91,53.87,-4.8923,5.6049,0.8177,29.741,12.301,6.2057,1.3937,4.4178,1.9776,13.229,18.03,12.772
1.045,1.07,1.0542,-4.699,-13.769,-14.827,219.5,32.612,-4.7269,5.4961,-0.23514,37.039,9.7637,7.0762,3.8342,6.0039,2.5722,11.924,13.804,18.675
1.045,1.07,1.0552,-5.2334,-15.439,-16.352,244.2,44.695,-4.5633,8.001,-1.6586,37.558,9.7561,4.2229,3.7143,6.5908,1.6769,16.878,16.89,18.383
1.045,1.07,1.0492,-5.9866,-17.496,-18.701,278.47,62.422,-1.7706,9.2163,-0.39125,46.027,9.6179,6.0228,5.3564,8.6334,2.4535,17.791,14.162,20.472
1.045,1.07,1.059,-4.6986,-13.217,-13.519,219.35,47.419,-5.2716,7.5056,-0.24406,17.992,5.8583,5.3276,2.3617,3.7129,0.36227,13.232,22.085,12.02
1.045,1.07,1.0559,-5.4833,-14.364,-14.705,254.39,86.55,-4.0025,7.4258,1.0611,12.967,8.942,6.3853,3.6453,6.4342,2.1319,8.6472,15.854,18.718
1.045,1.07,1.059,-4.1749,-12.067,-12.035,195.34,31.796,-1.7485,4.4383,1.645,9.8725,10.571,7.5357,4.5592,4.3804,1.23,12.518,18.304,15.658
1.045,1.07,1.0575,-5.0453,-14.837,-15.482,235.57,42.89,-4.4825,7.6794,-0.11461,36.515,5.8817,3.8714,3.8515,8.1261,2.3075,18,11.968,24.284
1.045,1.07,1.0541,-5.3844,-15.861,-16.436,251.05,51.311,-3.2148,7.9794,0.86791,31.511,9.3364,5.9993,4.277,8.5837,1.9738,17.656,16.987,23.346
1.045,1.07,1.0549,-4.58,-13.397,-14.535,213.91,30.753,-5.3988,3.7522,-0.54343,40.116,6.9098,6.8048,3.6823,5.5467,0.9576,11.735,13.229,17.736
1.045,1.07,1.0574,-4.9794,-13.754,-14.668,231.94,54.289,-4.2141,7.3101,-1.3839,27.605,14.528,3.9017,3.808,7.7231,2.2714,7.5976,10.092,24.388
1.045,1.07,1.0529,-5.593,-16.074,-17.153,260.18,60.909,-4.7534,6.2439,-0.95816,36.26,12.596,5.1072,4.7448,9.0884,2.3056,12.053,15.719,23.981
1.045,1.07,1.056,-5.1028,-13.858,-14.723,237.43,61.353,-5.6333,7.4313,1.5443,26.328,8.4746,5.8817,1.9443,5.7325,0.81251,9.4428,14.202,17.743
1.045,1.07,1.055,-5.1723,-14.436,-15.564,240.78,55.367,-4.8669,6.8736,-0.1021,34.269,10.264,5.0302,4.0209,5.0686,1.2467,11.268,12.44,15.07
1.045,1.07,1.0607,-4.7615,-13.335,-13.454,221.98,53.562,-4.1759,5.2569,0.76693,18.226,5.0147,4.1594,3.9934,6.7726,1.3721,13.929,14.948,22.563
1.045,1.07,1.0463,-5.607,-16.819,-18.953,261.54,35.662,-5.3507,10.137,0.7455,59.787,12.396,6.7723,2.5597,8.3537,0.96173,11.966,16.212,19.522
1.045,1.07,1.0506,-5.1962,-15.343,-16.89,242.12,39.386,-0.98188,4.8944,0.20538,43.915,8.8833,5.6483,3.4757,6.1623,1.663,10.103,23.287,16.001
1.045,1.07,1.0529,-4.9957,-14.576,-15.795,233.21,36.952,-2.7187,8.4251,0.793,37.542,5.8642,6.0648,4.2529,7.036,1.6299,7.6349,23.901,19.6
1.045,1.07,1.0517,-5.2111,-14.825,-16.498,242.62,46.887,-2.1202,6.5714,-0.76345,42.481,11.249,4.8693,2.0165,4.4738,2.5497,8.844,19.141,12.286
1.045,1.07,1.0544,-5.2966,-15.457,-16.877,247,43.151,-4.8592,8.3678,0.91209,48.049,9.1217,3.3334,2.6224,8.5994,1.8473,14.432,9.8285,23.806
1.045,1.07,1.0549,-4.3516,-12.659,-13.588,203.51,26.834,-4.199,4.9087,-1.1824,38.309,4.8509,8.4735,4.4293,5.6698,1.5163,10.968,10.979,19.296
1.045,1.07,1.055,-4.8357,-14.04,-15.353,226,32.843,-4.7005,9.4303,-1.2082,39.273,11.019,4.7455,3.8119,2.6305,1.8961,12.915,15.419,7.9455
1.045,1.07,1.0501,-5.7413,-17.356,-18.093,267.82,49.555,-3.7251,10.618,0.17209,45.361,9.0587,7.8457,3.9375,8.9726,2.5573,25.771,10.037,22.057
1.045,1.07,1.0588,-4.9356,-14.758,-14.965,230.57,42.336,-5.9569,5.3575,-0.30803,26.78,7.8771,4.6232,4.6163,8.4537,0.95496,19.255,15.773,25.616
1.045,1.07,1.0573,-4.749,-13.589,-13.938,221.7,44.927,-4.1464,6.7002,0.39577,21.608,10.652,6.7268,4.9808,4.6945,0.85813,15.465,12.834,15.299
1.045,1.07,1.0567,-4.8826,-14.015,-14.879,227.79,42.994,-4.1654,6.4011,1.0766,28.436,11.108,4.6589,3.8813,6.6663,0.9814,10.51,16.636,20.596
1.045,1.07,1.0578,-4.5301,-12.571,-13.437,211.47,39.831,-3.1863,7.2482,0.50546,31.195,6.6088,5.3266,2.5372,4.5795,1.225,10.76,9.8163,15.914
1.045,1.07,1.0516,-5.1326,-15.039,-16.091,239.71,39.167,-2.7144,10.888,0.19533,37.54,5.7296,7.5923,4.1537,6.9045,2.0809,10.75,22.954,18.842
1.045,1.07,1.0528,-5.2737,-15.379,-16.628,245.71,47.205,-4.6762,5.726,-0.49411,41.677,8.5415,5.6144,4.9673,7.6009,1.4814,11.765,16.772,20.881
1.045,1.07,1.0568,-4.5941,-12.785,-13.527,214.47,41.561,-4.2684,7.7187,1.7097,26.059,6.9866,6.7211,5.3654,3.4724,1.8515,10.057,12.828,11.836
1.045,1.07,1.0511,-5.2334,-15.015,-16.102,243.77,51.035,-4.2934,6.6901,-0.75143,37.852,9.7331,8.434,4.6454,3.9401,1.7316,15.284,13.65,11.126
1.045,1.07,1.0524,-5.1948,-14.648,-15.799,241.77,54.479,-4.7046,5.5479,-0.12191,40.648,11.077,7.6481,2.6183,8.409,1.4774,12.709,5.0314,24.605
1.045,1.07,1.0543,-5.1751,-15.616,-16.414,241.47,41.349,-4.4527,4.7131,-1.6699,40.619,10.233,5.626,2.8791,9.9994,1.4235,18.503,13.349,27.762
1.045,1.07,1.0572,-5.1009,-14.759,-15.273,237.94,50.051,-3.4402,7.7304,-1.6194,31.555,6.4012,4.5024,4.3038,9.9725,1.757,13.579,14.904,29.723
1.045,1.07,1.0644,-4.1056,-12.09,-11.965,192.68,23.282,0.89059,8.6609,0.86891,12.428,7.6863,1.7125,3.0804,4.5555,1.16,16.003,19.091,16.55
1.045,1.07,1.0553,-4.7941,-13.655,-15.002,223.69,37.94,-4.7142,6.6645,-0.19482,44.968,8.1223,5.0313,2.0813,6.5555,2.0176,12.023,6.0151,20.701
1.045,1.07,1.0533,-4.8267,-14.293,-15.224,225.33,35.533,-3.4121,4.7355,-0.85894,34.345,12.672,7.5843,1.3988,8.6317,1.6456,11.96,16.988,25.554
1.045,1.07,1.0592,-5.0163,-14.836,-15.529,234.15,42.265,-5.7111,5.4725,-0.054573,36.245,10.546,2.2039,4.5641,6.9803,1.8529,20.639,6.8917,21.102
1.045,1.07,1.0532,-5.7451,-14.826,-15.6,265.93,95.822,-1.2092,5.9575,-0.43688,23.945,7.8946,6.5079,4.0155,2.7073,1.4018,12.318,9.5872,7.4342
1.045,1.07,1.0563,-5.0959,-14.79,-15.45,237.78,46.21,-2.9725,8.4494,0.92552,32.325,12.433,4.9811,4.9617,9.0956,1.2144,15.606,6.8604,27.155
1.045,1.07,1.0567,-5.3017,-15.085,-15.192,246.72,65.797,-4.1489,4.9803,-0.60244,23.642,4.4677,6.1882,4.4259,7.8895,1.6932,18.21,15.807,22.882
1.045,1.07,1.061,-4.5983,-13.006,-12.993,215.02,44.174,-3.7374,9.9194,-0.42106,19.687,5.1923,4.885,3.5734,7.3187,2.0351,15.201,11.626,25.388
1.045,1.07,1.0598,-4.6129,-12.483,-13.094,215.03,50.482,-4.1104,6.7303,1.0274,31.302,0.16311,4.4399,4.6841,3.1599,1.6127,14.565,4.2491,11.151
1.045,1.07,1.0565,-5.1642,-14.66,-15.242,240.84,53.105,-3.7343,10.021,0.58193,29.547,8.9886,5.3204,3.7031,6.3488,1.031,16.664,10.636,19.034
1.045,1.07,1.0522,-5.7001,-15.631,-16.982,265.11,67.524,-3.9206,12.733,0.24206,37.312,9.1953,5.2303,2.2842,2.4894,0.74299,13.635,15.707,6.6173
1.045,1.07,1.0547,-4.8155,-13.769,-15.265,224.7,36.251,-4.3352,6.7804,-0.62931,45.116,12.252,4.7324,2.028,4.0852,2.1253,13.708,5.4697,12.642
1.045,1.07,1.0586,-4.5912,-13.06,-13.095,214.43,45.412,-4.5129,6.3574,-0.23372,21.969,9.0928,7.4132,2.4833,6.3405,1.6991,19.268,5.0499,21.938
1.045,1.07,1.0577,-4.8333,-13.564,-14.525,225.3,46.585,-4.9083,5.704,1.0889,26.62,11.352,3.9827,5.2226,7.4818,0.8296,5.4292,15.995,23.871
1.045,1.07,1.0572,-4.7582,-14.066,-14.426,222.77,33.4,-2.8105,11.123,0.47777,21.027,11.513,5.5776,2.0451,6.5405,1.679,14.439,22.449,19.762
1.045,1.07,1.0623,-4.3829,-13.268,-13.327,205.56,24.726,-4.6492,7.3066,0.19711,22.628,6.741,3.1602,4.3997,9.5223,1.1971,15.246,16.736,32.407
1.045,1.07,1.0587,-4.0282,-11.337,-11.484,188.53,32.149,-5.233,4.8058,-1.3174,16.8,5.5367,8.8543,5.2969,5.4853,1.74,7.7907,15.396,21.064
1.045,1.07,1.055,-5.3912,-15.829,-16.653,251.36,50.375,-4.9691,7.9288,0.2136,34.763,11.501,4.4651,4.0892,7.7884,1.0958,17.277,14.922,21.313
1.045,1.07,1.0507,-5.7057,-16.179,-17.158,265.15,67.957,-2.7846,6.6339,-0.64079,37.026,8.9512,7.4442,5.5959,6.3215,1.3692,15.536,13.714,16.443
1.045,1.07,1.0603,-4.5407,-13.085,-13.275,212.48,37.246,-3.9967,9.1051,-0.50034,22.379,11.724,4.841,4.0195,5.5926,1.8491,17.904,6.5413,19.411
1.045,1.07,1.0605,-4.5511,-13.706,-13.983,213.35,26.796,-4.6757,9.0743,-0.5972,25.091,2.7908,3.1604,4.8877,5.9793,2.0037,14.961,25.378,18.19
1.045,1.07,1.0638,-4.187,-12.09,-11.749,196.29,33.479,-6.9606,7.5296,0.48378,9.0775,12.448,4.9682,4.2521,11.558,1.2554,10.865,9.4415,44.174
1.045,1.07,1.0564,-4.8189,-13.787,-14.303,225.04,44.149,-5.2281,8.2886,-0.12866,24.662,9.276,6.8797,3.5878,7.6945,2.1015,10.903,16.804,24.377
1.045,1.07,1.0576,-4.7993,-13.64,-14.123,224.38,42.666,-5.7194,11.525,-0.26997,22.464,10.879,6.0731,5.8138,4.6146,0.89594,12.57,14.484,14.95
1.045,1.07,1.0531,-5.7476,-16.155,-17.498,267.15,66.252,-4.5445,8.1279,1.01,35.779,10.397,3.4315,2.2222,8.4463,1.6954,8.6149,21.854,21.597
1.045,1.07,1.0602,-4.6084,-13.476,-13.792,215.44,36.934,-4.4953,5.9777,0.873,28.088,9.3266,4.1374,4.504,5.5105,2.8435,20.684,4.7649,18.616
1.045,1.07,1.0569,-4.3234,-13.123,-13.394,203.02,17.997,-3.5515,9.8541,0.82093,29.41,3.6038,8.1445,2.5158,6.1339,1.528,17.848,16.989,20.321
1.045,1.07,1.062,-4.1384,-11.682,-11.582,193.54,36.794,-4.0069,4.3023,0.8822,13.4,11.2,5.7121,1.4015,6.2552,2.0205,15.81,6.5871,24.254
1.045,1.07,1.0578,-4.7676,-13.16,-13.383,222.31,53.651,-3.135,7.8546,0.47709,19.679,7.7595,6.8445,2.6991,3.9355,2.4264,16.277,10.527,13.169
1.045,1.07,1.0524,-5.4007,-14.433,-15.761,250.78,70.278,-3.2818,7.565,-0.95935,31.143,9.3223,6.3182,3.5323,5.0637,1.1179,3.8302,18.476,14.401
1.045,1.07,1.0611,-4.4524,-12.974,-13.09,208.43,34.324,-4.6313,7.5743,0.018933,19.076,7.3322,4.2677,3.7731,3.294,2.1436,18.172,16.549,11.336
1.045,1.07,1.0584,-4.7521,-14.749,-15.201,222.68,23.326,-3.2511,7.8596,0.83568,30.657,10.532,3.3485,1.9519,7.4204,1.8585,20.908,19.425,21.775
1.045,1.07,1.0521,-5.6086,-15.557,-16.664,260.93,66.017,-5.6213,10.755,0.51419,35.647,8.7849,6.8156,3.8586,5.4426,1.5349,12.976,13.459,14.796
1.045,1.07,1.0575,-5.0206,-14.479,-14.802,233.91,53.184,-3.7377,3.7778,0.93759,21.982,10.767,5.1338,4.795,4.9277,2.3097,18.674,14.126,15.005
1.045,1.07,1.0514,-5.3622,-14.803,-16.456,248.85,62.827,-4.8762,1.7386,0.68351,41.33,10.04,6.0059,3.0845,4.7499,1.8267,8.5745,13.494,13.273
1.045,1.07,1.0465,-5.9377,-16.81,-18.539,275.96,65.148,-5.8866,9.4006,0.36328,37.85,12.13,7.5809,3.7496,3.9633,1.3661,7.2326,30.259,9.0151
1.045,1.07,1.061,-4.5513,-12.8,-12.892,212.56,45.843,-4.8451,6.5618,0.4457,14.792,8.5365,4.5868,3.1334,5.5018,2.9913,13.74,15.362,19.135
1.045,1.07,1.0567,-5.3049,-15.919,-16.234,247.53,48.313,-3.2586,6.8032,-0.48873,33.413,9.5806,4.4003,2.7865,4.7369,1.1681,29.315,10.899,13.142
1.045,1.07,1.0518,-5.2071,-14.96,-16.088,242.55,49.44,-4.4838,6.1624,1.0263,37.612,9.097,7.8207,3.5609,7.4405,1.177,11.565,15.065,21.084
1.045,1.07,1.0516,-5.496,-15.956,-16.522,255.98,58.912,-4.9725,7.5813,0.24994,30.136,6.8616,8.7755,4.2344,8.232,0.35117,15.467,21.105,21.824
1.045,1.07,1.0546,-5.3049,-15.205,-16.062,246.97,55.883,-3.0034,5.9872,-0.63237,32.7,10.563,5.1611,4.1236,9.1875,1.1319,11.68,15.432,25.961
1.045,1.07,1.055,-5.3229,-14.859,-15.737,247.73,60.88,-4.4341,7.8128,0.68855,36.615,6.4283,5.6269,3.2454,8.4502,1.2483,13.732,7.912,24.643
1.045,1.07,1.0535,-5.4639,-15.411,-16.449,254.43,59.096,-5.6156,9.7371,0.71179,31.163,9.5134,5.5088,3.1668,3.1614,1.9982,14.29,20.628,8.6197
1.045,1.07,1.0537,-5.1557,-14.124,-14.841,239.83,63.847,-4.3712,6.8412,-1.7581,25.996,12.188,8.2071,4.0571,3.9566,1.7428,12.93,10.56,12.017
1.045,1.07,1.0562,-5.2707,-14.136,-14.639,245.05,72.292,-3.1191,8.9696,-1.5082,22.785,9.3936,6.047,2.0378,5.4947,1.5698,13.038,10.833,16.633
1.045,1.07,1.0522,-5.487,-15.886,-16.549,255.33,60.598,-2.5934,5.653,-1.4886,31.508,9.9728,7.269,3.9774,5.9553,1.5588,18.191,17.87,15.911
1.045,1.07,1.0532,-5.4218,-15.061,-16.132,252.4,61.025,-4.1264,10.64,-0.63985,40.43,9.7552,6.4435,1.5969,6.5842,1.3839,16.074,4.5214,18.725
1.045,1.07,1.0502,-5.6379,-16.411,-17.692,262.32,56.896,-4.0694,6.2213,-1.4195,45.156,11.405,6.7231,4.4563,6.3929,1.4052,17.454,12.029,16.355
1.045,1.07,1.0536,-4.9426,-14.009,-14.831,230.29,48.908,-3.1099,5.5373,0.59956,33.026,6.4024,8.1472,3.15,7.5911,1.3421,11.165,13.621,23.326
1.045,1.07,1.0573,-4.8382,-13.26,-13.925,225.48,53.335,-4.4503,7.7642,0.28003,33.358,4.1181,6.1249,3.1834,6.2995,1.5845,14.061,3.4389,20.889
1.045,1.07,1.0554,-4.9456,-14.043,-14.701,230.47,50.391,-4.6795,5.2857,0.86172,25.416,10.585,6.9371,4.2596,5.9587,1.455,12.291,15.077,18.432
1.045,1.07,1.0541,-4.9867,-14.47,-15.26,232.79,42.31,-4.3428,8.3365,0.89467,36.614,3.9185,7.4624,2.3488,7.7405,1.1509,14.351,15.72,23.117
1.045,1.07,1.055,-4.7491,-13.72,-14.807,221.79,35.775,-4.2598,6.9681,-0.63528,30.669,12.726,5.7967,2.6567,5.5518,2.2668,8.4375,20.033,16.915
1.045,1.07,1.0558,-4.7151,-13.492,-14.067,220.44,38.879,-3.597,10.344,-0.65476,25.614,11.935,7.4852,2.0171,9.3893,1.86,8.929,14.688,30.347
1.045,1.07,1.0543,-5.5684,-15.818,-16.809,259.27,60.759,-6.3499,9.4887,0.95469,31.322,8.637,4.3971,3.7746,4.845,1.7795,13.931,22.025,12.891
1.045,1.07,1.0555,-4.8485,-14.327,-15.232,226.23,38.16,-5.6874,3.0732,0.14617,34.559,8.4284,5.6908,3.4598,6.3822,1.806,14.073,17.915,19.126
1.045,1.07,1.0527,-5.4417,-15.314,-16.719,253.34,55.652,-3.9646,9.6325,0.32385,43.007,10.507,5.1361,2.7416,8.3191,1.3316,10.596,9.9702,22.984
1.045,1.07,1.053,-5.091,-14.425,-15.447,237.09,51.142,-0.90475,6.5423,-2.2202,39.019,6.3938,6.8865,3.8283,7.0802,1.5176,11.438,12.922,20.907
1.045,1.07,1.0562,-5.6608,-15.765,-15.981,263.17,76.958,-5.082,8.2485,0.95164,23.186,8.1244,5.5017,1.6646,5.0604,1.7883,23.308,11.831,13.875
1.045,1.07,1.0575,-4.8808,-14.069,-14.723,227.84,43.83,-3.3499,7.5761,-1.7814,32.669,4.8523,4.4638,2.0134,6.6173,1.0543,14.652,17.31,20.483
1.045,1.07,1.0519,-5.2512,-14.991,-16.304,244.43,51.341,-3.4671,5.6592,-0.39204,38.238,10.562,6.2497,3.9188,4.7215,2.9839,11.681,16.856,13.167
1.045,1.07,1.0503,-5.4583,-15.92,-17.16,254.43,48.859,-4.2628,9.5031,-0.7074,39.367,14.98,7.3773,5.0479,6.5402,1.8689,13.724,14.288,17.235
1.045,1.07,1.0545,-4.866,-14.125,-14.916,227.01,42.058,-3.8548,5.2669,-0.33867,34.77,7.9663,7.3389,2.8198,7.1158,1.6631,14.368,13.015,21.888
1.045,1.07,1.0521,-4.8929,-13.963,-15.584,228.29,36.398,-3.4978,8.0508,-0.33347,41.606,8.9583,6.3324,6.3479,3.3406,1.4683,5.9622,17.782,9.7879
1.045,1.07,1.0588,-4.9486,-13.574,-13.725,230.46,61.586,-1.3937,7.5183,-0.44207,15.266,7.8775,4.8957,4.7428,3.4573,1.7372,14.753,15.363,11.065
1.045,1.07,1.0551,-5.5206,-15.734,-16.607,256.94,60.762,-3.1697,8.1102,0.71072,30.446,9.4969,3.6225,3.1414,6.2449,1.8628,14.584,20.205,16.804
1.045,1.07,1.058,-4.9137,-13.7,-14.327,228.95,53.855,-4.7358,6.2228,-1.0216,24.962,9.3899,4.5819,3.5559,5.6648,1.6111,11.712,14.464,18.081
1.045,1.07,1.0613,-4.2603,-12.495,-12.654,199.51,28.31,-2.6363,5.8081,1.1014,22.8,5.7309,4.4177,5.0612,7.3003,2.1872,14.308,11.675,26.459
1.045,1.07,1.0586,-4.4412,-12.487,-12.738,207.58,40.349,-3.6107,7.6169,-0.20839,19.2,9.5479,6.9359,3.4977,3.417,1.8583,14.887,11.172,12.15
1.045,1.07,1.0581,-5.083,-14.684,-15.036,237.07,51.752,-5.4375,6.7811,0.64119,19.129,7.919,4.1154,5.3654,5.3435,1.2775,14.022,24.838,15.455
1.045,1.07,1.0579,-5.0821,-14.099,-14.802,236.7,57.776,-5.2878,7.4082,0.10421,22.53,8.7581,3.7246,4.4762,4.7756,1.7961,9.9871,19.849,14.547
1.045,1.07,1.0513,-5.5003,-16.774,-18.149,256.5,38.911,-3.4402,6.0329,0.92591,43.086,14.43,4.0206,4.893,7.1103,2.2122,16.388,21.395,17.292
1.045,1.07,1.0571,-4.8461,-14.156,-14.614,226.3,41.723,-4.5837,6.4411,1.0881,27.507,6.5906,5.8227,6.1603,3.908,1.2217,18.1,14.85,12.197
1.045,1.07,1.0557,-5.0454,-14.076,-14.54,235.19,55.261,-3.4894,9.3283,1.7346,28.87,6.4768,7.3319,3.5154,7.0687,1.8767,15.951,6.3555,22.088
1.045,1.07,1.0585,-5.1957,-14.132,-14.437,241.51,71.059,-3.2008,5.7105,-0.19094,16.226,11.228,4.255,4.0374,5.1287,1.7883,13.837,13.035,15.699
1.045,1.07,1.059,-4.5958,-12.961,-13.289,215,39.287,-2.6751,11.804,0.69504,19.785,7.459,5.5183,3.74,5.0705,0.175,11.842,16.537,17.188
1.045,1.07,1.0602,-4.2529,-11.68,-11.803,198.79,41.339,-3.7871,7.305,-0.80864,14.438,8.5616,6.6398,3.7813,7.7401,1.267,6.8102,12.293,29.272
1.045,1.07,1.0569,-4.4275,-12.556,-13.619,207.02,30.406,-4.255,7.7458,-0.69658,32.522,11.381,5.7581,3.8357,8.3647,1.3073,4.0718,11.369,28.807
1.045,1.07,1.0636,-4.3169,-11.201,-10.868,201.71,54.553,-4.1832,12.068,-0.57523,0.4463,8.6181,4.717,4.0264,2.2232,1.5243,10.623,12.177,8.5971
1.045,1.07,1.0566,-4.7723,-13.878,-14.61,222.9,38.34,-4.2429,6.7315,-0.23668,30.241,10.348,5.5877,2.0715,5.6238,1.8006,14.92,15.261,17.669
1.045,1.07,1.0575,-4.7734,-13.438,-14.061,222.74,45.763,-4.6544,7.4731,1.2487,27.786,8.3528,5.7794,4.0452,6.4606,1.7266,12.65,9.5244,21.284
1.045,1.07,1.0566,-5.0055,-14.694,-14.763,233.58,48.875,-5.5835,5.6013,2.4062,18.9,7.6448,7.2192,6.1235,7.887,2.2593,16.387,18.95,23.564
1.045,1.07,1.0514,-5.3257,-14.818,-15.928,247.68,60.667,-3.3236,6.7775,-0.05064,32.644,12.382,7.985,3.5808,5.1141,1.5676,11.217,13.248,14.534
1.045,1.07,1.054,-4.8713,-14.149,-15.858,227.33,32.642,-3.7413,6.3,-1.1968,47.536,8.9128,3.9202,3.8572,5.2099,1.1323,8.4136,15.612,15.222
1.045,1.07,1.054,-4.8469,-13.27,-14.285,225.7,51.561,-3.5884,6.449,0.26977,29.976,9.5788,7.8937,4.0916,5.6966,0.97186,6.7036,11.591,18.309
