V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,P7,P9,P10,P11,P12,P13,P14,LoadMargin
1.045,1.07,1.0557,-5.2999,-15.304,-15.732,247.4,52.535,-4.2286,12.265,-0.84935,25.836,11.241,4.8502,7.2493,16.03,16.204,149.79
1.045,1.07,1.0573,-4.9428,-13.944,-14.24,230.15,56.502,-2.4386,4.015,0.15807,19.961,9.1504,3.8001,4.6648,16.198,15.333,176.93
1.045,1.07,1.0616,-4.1792,-12.068,-11.986,195.84,31.062,-4.237,7.2898,-0.58509,15.707,8.0884,2.8234,8.4661,12.176,13.664,116.12
1.045,1.07,1.0546,-4.7007,-14.265,-15.348,220.32,18.968,-3.3727,10.661,1.1209,41.457,9.5719,2.8088,5.5224,16.548,14.354,56.57
1.045,1.07,1.0602,-4.4749,-12.749,-12.807,209.37,39.087,-2.872,9.3254,-1.099,21.439,7.815,2.7529,9.1702,13.43,9.2447,138.52
1.045,1.07,1.0588,-4.4367,-12.463,-13.043,207.3,38.096,-4.8186,6.6599,0.078219,25.282,5.851,3.2821,6.3558,8.8647,14.731,134.27
1.045,1.07,1.0606,-4.2299,-12.179,-12.405,198.29,28.576,-5.2769,8.9673,-0.28312,20.909,9.8815,3.984,5.7085,13.617,9.6876,106.27
1.045,1.07,1.0569,-5.0697,-13.861,-14.363,235.81,64.43,-3.4076,5.6933,-0.74075,25.464,4.9598,2.3997,4.8277,14.371,13.552,200.93
1.045,1.07,1.0554,-4.5583,-12.842,-14.143,213.27,29.329,-3.0755,12.09,-0.70061,38.523,10.877,2.1739,1.8626,11.679,8.9211,97.477
1.045,1.07,1.0493,-5.6873,-16.983,-18.388,264.68,50.729,-3.7294,4.5584,0.38027,44.652,9.8828,4.5818,5.213,17.372,22.971,120.7
1.045,1.07,1.0549,-4.8575,-14.214,-15.305,227.05,33.07,-4.6743,9.1936,1.222,39.141,9.791,3.7363,5.1237,15.218,10.68,100.91
1.045,1.07,1.0551,-4.9895,-14.934,-15.724,232.99,38.013,-4.7873,5.5383,-1.3544,37.268,8.8122,5.2957,10.165,13.225,15.42,110.55
1.045,1.07,1.0478,-5.615,-16.175,-18.264,260.95,53.015,-3.2428,4.416,-1.3358,59.76,3.8657,2.7716,7.137,9.6969,17.87,130.11
1.045,1.07,1.0534,-5.524,-15.626,-16.483,256.84,64.831,-3.8164,6.0005,0.93996,31.644,6.9378,3.5099,7.7367,12.701,19.307,175.3
1.045,1.07,1.0546,-5.0409,-14.917,-15.681,235.44,39.901,-4.2188,8.1073,-0.73449,27.373,13.675,3.6908,8.4396,10.575,23.359,111.76
1.045,1.07,1.0576,-4.7202,-13.045,-13.629,220.45,45.528,-3.1527,11.27,0.32798,22.998,6.6819,2.4292,6.1703,8.2424,17.493,150.73
1.045,1.07,1.0513,-5.2298,-15.536,-17.004,244.03,36.737,-3.393,7.91,0.73592,46.122,9.0554,2.3761,9.1629,10.708,19.389,97.091
1.045,1.07,1.0524,-5.3486,-16.455,-17.269,249.61,39.143,-4.6307,4.9425,1.0734,38.155,5.9389,2.8043,6.429,21.043,27.227,95.892
1.045,1.07,1.0583,-4.6584,-12.364,-12.981,217.13,54.483,-3.7143,9.1011,-1.1425,23.49,6.9856,3.7902,3.6182,9.0429,8.8854,190.67
1.045,1.07,1.0577,-4.8616,-13.672,-13.915,226.68,53.219,-2.705,6.9321,-0.87103,16.074,9.3021,2.8148,6.7667,10.904,21.418,166.62
1.045,1.07,1.0579,-4.6573,-13.25,-13.733,217.73,39.15,-3.1962,10.051,0.86718,25.033,6.873,4.5191,2.9456,15.429,13.843,130.31
1.045,1.07,1.06,-4.4593,-12.655,-12.865,208.62,38.081,-5.611,8.7203,0.9509,16.985,10.846,2.4734,4.5747,14.733,13.051,134.72
1.045,1.07,1.0578,-4.8458,-13.56,-13.872,225.81,53.734,-1.9049,5.892,0.19246,18.262,14.229,3.6444,6.6075,13.619,9.8201,174.4
1.045,1.07,1.0506,-5.9203,-17.034,-18.132,274.94,69.922,-3.0749,4.8265,0.25087,38.663,12.198,2.2845,7.6909,18.115,15.657,171
1.045,1.07,1.0585,-4.7172,-13.044,-13.409,220.08,50.05,-3.8079,8.2119,0.77041,17.148,9.8537,3.5536,5.8457,10.044,15.316,167.83
1.045,1.07,1.0562,-4.8178,-14.293,-14.905,224.93,38.599,-3.5054,4.1245,-1.3223,33.875,7.6045,1.7789,6.5896,18.346,15.459,117.84
1.045,1.07,1.0602,-4.6423,-14.026,-13.755,217.42,34.995,-6.3167,7.1267,0.91607,17.773,4.8231,5.0015,8.1846,19.52,19.785,111.05
1.045,1.07,1.0547,-5.1429,-14,-15.003,239.62,56.322,-2.5916,12.249,1.0222,28.08,8.1403,3.7839,1.3534,11.163,16.308,170
1.045,1.07,1.0554,-5.1265,-14.631,-15.262,238.72,54.826,-2.9512,5.0092,0.10173,26.506,9.9505,3.3062,5.7624,14.816,17.183,161.42
1.045,1.07,1.0585,-4.7238,-13.728,-13.922,220.74,42.149,-4.5366,7.1762,-0.73048,21.827,6.427,4.0843,8.3734,12.919,19.039,134.92
1.045,1.07,1.0544,-4.8954,-14.316,-15.287,228.62,37.583,-3.0219,7.754,-1.8122,30.66,12.44,4.6085,4.6223,10.996,21.461,109.35
1.045,1.07,1.0576,-5.4089,-14.377,-14.55,251.43,80.451,-5.5853,10.194,-0.088337,14.158,11.05,4.2337,5.5298,13.823,9.7014,240.23
1.045,1.07,1.0553,-4.7072,-13.952,-14.906,219.7,33.54,-3.6582,2.437,0.49658,34.554,8.785,3.7031,7.4432,11.427,17.91,102.31
1.045,1.07,1.0561,-5.3035,-15.193,-15.675,247.17,58.19,-7.2751,7.8658,-0.55843,28.243,7.4892,3.9365,4.3647,19.818,15.731,167.7
1.045,1.07,1.0475,-6.0412,-17.331,-19.187,280.42,67.097,-5.5117,4.7432,0.29826,47.9,14.769,3.3363,6.5702,12.854,16.803,156.02
1.045,1.07,1.0574,-4.6661,-14.112,-14.666,218.11,32.232,-6.8161,2.5472,-1.1126,30.551,14.517,2.7566,10.187,15.469,11.782,101.52
1.045,1.07,1.0538,-5.561,-16.631,-17.152,259.15,54.274,-4.7569,6.1328,-0.020683,35.55,6.5322,4.609,9.8517,20.216,18.459,140.29
1.045,1.07,1.058,-4.6856,-14.207,-14.508,219.34,30.902,-5.061,6.5211,-1.2259,32.456,9.0617,4.6572,4.9823,24.243,8.5177,98.141
1.045,1.07,1.0569,-4.7066,-13.379,-14.175,219.57,41.765,-4.1471,5.3065,1.5983,32.408,8.2919,2.9568,6.9729,12.962,8.1583,137.67
1.045,1.07,1.0552,-5.4513,-15.323,-15.786,253.44,68.436,-2.517,5.8215,0.40125,24.652,12.767,3.6333,7.6761,16.784,10.565,193.13
1.045,1.07,1.0541,-5.6731,-16.199,-16.663,264.03,67.068,-2.0889,9.669,0.084884,30.54,7.9044,2.5669,6.9472,21.132,14.185,177.7
1.045,1.07,1.0617,-4.4031,-12.155,-11.978,206.08,43.904,-5.1206,11.569,-0.41499,11.017,6.7416,2.9651,5.3151,13.2,13.822,161.39
1.045,1.07,1.0551,-4.5179,-12.698,-14.181,210.9,32.109,-4.4682,5.924,0.52367,39.228,10.841,3.7372,3.2727,7.7318,9.1441,106.82
1.045,1.07,1.0509,-5.236,-15.096,-16.806,244.09,42.197,-4.4953,8.5104,-0.35836,45.52,9.5628,2.7554,5.5124,8.4764,20.06,113.42
1.045,1.07,1.0568,-5.1109,-14.458,-14.933,238.4,54.732,-5.8703,9.8144,-2.0344,25.15,10.669,4.5844,7.2184,13.065,14.152,166.48
1.045,1.07,1.0513,-5.4838,-15.501,-17.03,255.12,56.558,-5.0964,7.3932,0.42143,41.239,10.963,1.9083,4.3473,12.408,16.887,151.32
1.045,1.07,1.058,-4.4339,-12.165,-13.037,207.33,35.731,-3.9071,11.072,1.1327,33.244,1.5304,2.0334,2.9627,11.187,10.459,127.93
1.045,1.07,1.0549,-5.4588,-15.369,-15.967,254.29,62.258,-3.7999,11.254,0.27633,27.094,10.892,2.8155,9.0991,13.141,14.706,174.75
1.045,1.07,1.0591,-4.1911,-12.82,-13.365,196.62,16.24,-6.6387,4.3357,-1.3767,31.655,9.2749,3.9801,8.3628,13.351,13.565,56.036
1.045,1.07,1.0517,-5.6591,-16.951,-17.789,263.81,51.103,-3.9193,8.5712,-0.1318,34.347,14.086,4.4526,9.0302,17.098,21.15,126.15
1.045,1.07,1.0594,-4.5004,-13.287,-13.396,210.93,30.217,-5.333,9.8724,1.6013,17.217,8.1014,4.4492,3.7819,16.868,20.212,99.234
1.045,1.07,1.053,-5.0363,-14.329,-15.674,234.64,44.659,-2.5065,6.2444,1.4717,37.793,7.9914,3.3336,3.0956,11.591,17.627,130.01
1.045,1.07,1.0605,-4.1541,-12.503,-12.484,194.65,24.772,-3.7465,3.0301,-0.26769,14.206,9.7364,3.9991,7.8266,12.004,22.008,83.662
1.045,1.07,1.0556,-4.7164,-14.075,-14.949,220.36,31.402,-3.7768,4.4036,-0.14698,35.021,10.239,4.4232,7.3142,13.391,14.938,96.415
1.045,1.07,1.056,-5.579,-15.889,-16.146,259.57,69.852,-6.6753,6.6876,1.0099,24.947,8.12,3.5311,7.3836,20.841,13.74,192.01
1.045,1.07,1.0534,-5.3868,-14.975,-16.227,250.71,59.395,-5.304,9.192,-0.36996,43.036,5.7771,4.558,7.7481,10.713,8.3986,169.47
1.045,1.07,1.0558,-4.9355,-14.217,-15.07,230.79,38.37,-4.8062,12.845,0.066925,32.269,11.939,4.1272,7.5513,11.476,11.956,118.18
1.045,1.07,1.0528,-5.2737,-15.531,-16.609,245.67,47.879,-3.5249,4.4264,-2.0195,39.977,11.22,3.6304,7.713,14.882,15.988,130.74
1.045,1.07,1.0501,-5.5698,-16.531,-17.93,259.82,43.437,-2.6947,11.325,0.33096,47.549,7.5755,4.3772,7.9295,13.974,19.804,107.92
1.045,1.07,1.0545,-5.193,-15.041,-15.801,242.17,49.358,-4.0744,8.0969,-0.72444,32.083,5.9337,3.4669,6.1157,14.172,21.976,138.74
1.045,1.07,1.058,-5.077,-13.78,-14.012,236.23,67.46,-3.9107,7.2983,-0.45756,17.115,9.239,3.8341,6.631,12.191,12.083,212.98
1.045,1.07,1.0477,-5.9531,-17.116,-18.851,276.72,61.291,-2.9485,8.7043,1.0849,45.75,11.116,4.6607,5.0114,12.541,20.946,143.56
1.045,1.07,1.0505,-5.6661,-16.21,-17.571,263.39,61.205,-3.3121,5.9521,0.22783,41.38,7.2823,2.316,4.6296,14.941,21.366,154.62
1.045,1.07,1.0515,-5.6322,-15.912,-17.243,261.72,64.586,-5.1932,5.4657,-0.033872,38.471,10.38,3.3106,8.0907,9.8232,17.862,169.12
1.045,1.07,1.0576,-4.1915,-13.306,-13.922,197.24,3.0194,-4.405,8.2636,0.51851,33.357,9.5435,3.2616,4.2242,19.196,18.427,9.5385
1.045,1.07,1.0598,-4.758,-13.452,-13.433,222.16,51.029,-5.6289,7.9673,-1.2442,17.927,6.2439,2.8697,6.8172,15.718,15.303,169.28
1.045,1.07,1.0523,-5.1894,-14.63,-16.072,241.6,50.735,-4.2681,6.7318,-0.77273,37.113,8.1137,2.5141,3.348,8.594,23.512,140.31
1.045,1.07,1.0573,-4.7301,-13.026,-13.768,220.6,47.875,-3.6737,7.9794,0.86102,27.333,8.7766,3.5712,5.3308,10.621,9.0304,160.76
1.045,1.07,1.0565,-4.8325,-13.93,-14.578,225.65,41.744,-3.6929,7.754,0.21878,27.252,11.211,2.7845,4.9384,15.237,14.668,130.95
1.045,1.07,1.0552,-5.2308,-14.454,-15.231,242.93,67.355,-3.7495,2.1211,-1.2394,29.671,8.1569,2.0222,7.3081,12.06,13.817,199.62
1.045,1.07,1.0592,-4.4719,-12.639,-13.004,209.19,38.312,-5.0165,9.2,-1.9053,20.647,7.6083,4.0091,2.8762,12.82,17.293,132.73
1.045,1.07,1.0601,-4.5467,-12.384,-12.467,212.01,53.161,-3.8171,6.1184,-0.2774,12.186,8.8512,2.3371,5.1825,11.401,14.487,188.11
1.045,1.07,1.0546,-5.7533,-15.756,-16.242,266.93,83.582,-3.2065,5.6376,1.0666,24.548,9.56,3.1643,8.7043,15.156,11.264,224.93
1.045,1.07,1.0579,-4.7471,-13.793,-14.223,222.14,36.133,-4.629,11.115,1.9438,26.315,10.357,3.7679,6.7543,16.23,10.156,117.41
1.045,1.07,1.0575,-4.1222,-11.976,-12.922,193.18,18.411,-1.85,7.0311,-0.90715,29.871,11.938,2.6697,4.992,7.7464,14.508,65.163
1.045,1.07,1.0554,-5.5093,-15.275,-15.813,256.18,71.739,-5.5748,7.7785,-0.60525,26.024,7.7816,3.8571,7.068,14.218,15.294,202.02
1.045,1.07,1.055,-5.0761,-15.065,-15.751,237.11,40.162,-4.2628,8.4926,0.18868,32.449,8.6358,4.5712,5.3751,17.812,18.341,114.91
1.045,1.07,1.053,-4.9577,-15.416,-16.485,232.04,22.228,-4.5454,7.4254,1.3488,38.564,12.25,5.9098,5.0866,17.283,21.238,59.311
1.045,1.07,1.0567,-5.1899,-14.854,-15.179,241.92,56.405,-3.7869,7.899,-0.21481,25.499,10.848,2.4602,9.068,16.878,11.627,167.53
1.045,1.07,1.0598,-4.4105,-12.397,-12.55,206.13,40.865,-2.1772,7.2515,-0.768,17.18,9.1593,1.6966,4.4461,14.538,13.732,145.77
1.045,1.07,1.0587,-4.4091,-12.746,-13.253,206.15,32.897,-4.6356,5.2066,0.88337,26.847,5.4368,2.3191,5.8046,13.396,15.301,113.79
1.045,1.07,1.0531,-5.4369,-15.869,-16.904,253.39,51.58,-6.0409,7.866,-0.6472,40.164,9.9201,3.594,5.2199,19.134,13.836,139.44
1.045,1.07,1.0573,-4.7939,-14.25,-14.743,223.93,38.005,-6.3409,4.3323,0.64448,28.013,13.234,3.1194,5.1794,20.652,11.049,118.92
1.045,1.07,1.0524,-5.1482,-14.437,-16.004,239.81,47.727,-3.829,8.4543,0.33167,40.325,10.683,4.3881,5.8783,6.0227,14.75,137.79
1.045,1.07,1.0598,-4.3187,-11.759,-12.255,201.78,40.398,-5.9903,7.5577,2.1314,15.791,8.6687,1.8095,1.3473,10.559,15.852,149.03
1.045,1.07,1.0586,-4.4716,-13.202,-13.609,209.34,29.435,-4.0541,7.0101,0.3975,29.017,5.42,3.1676,8.6398,13.584,14.354,99.239
1.045,1.07,1.0549,-5.02,-14.325,-15.319,233.93,47.335,-3.9719,5.8107,1.4718,33.86,12.053,3.029,4.5803,15.781,9.4108,143.28
1.045,1.07,1.0597,-4.7503,-13.171,-13.353,221.65,52.896,-7.3756,7.7594,0.82062,18.665,6.6267,3.1437,6.1486,13.906,12.296,179.39
1.045,1.07,1.0544,-5.2663,-15.172,-15.866,245.22,54.75,-2.3106,5.6786,0.99942,27.797,11.174,2.95,7.8267,14.007,18.08,154.32
1.045,1.07,1.0557,-4.9737,-14.325,-15.08,232.45,41.112,-5.1904,11.735,0.92957,25.397,10.065,5.9769,6.7301,8.2463,21.661,122.14
1.045,1.07,1.0522,-5.3589,-15.734,-16.906,249.85,45.597,-2.9943,8.3473,0.6006,41.865,9.8652,3.7772,6.6247,16.192,14.651,122.7
1.045,1.07,1.0562,-4.843,-13.262,-14.196,225.58,52.157,-4.3344,6.7086,-0.15202,29.586,5.8261,2.7457,6.2707,6.6754,15.933,168.31
1.045,1.07,1.0574,-4.8345,-13.194,-13.803,225.24,55.149,-4.556,7.3644,0.083011,22.111,5.7933,4.0023,4.134,9.1958,17.579,179.72
1.045,1.07,1.0604,-4.7085,-13.368,-13.252,219.83,49.974,-4.7621,6.775,0.62629,18.974,7.1341,4.7457,9.4957,15.949,6.9606,169.82
1.045,1.07,1.054,-5.4641,-15.687,-16.517,254.29,60.802,-6.1311,5.7677,-1.5515,33.561,12.569,2.4328,6.9398,17.341,13.583,167.18
1.045,1.07,1.0579,-4.5417,-14.229,-14.436,213.4,15.609,-3.5375,10.903,1.0949,25.324,11.866,3.9725,7.1496,19.848,18.782,47.571
1.045,1.07,1.0521,-5.5583,-15.896,-17.112,258.55,59.464,-4.8526,6.355,0.308,42.567,6.4797,2.9769,7.5943,14.318,15.165,158.02
1.045,1.07,1.0561,-5.3238,-15.437,-15.716,248.51,53.167,-4.0345,12.037,0.72301,26.027,7.4154,3.4332,6.8973,19.573,17.023,150.53
1.045,1.07,1.0559,-5.2084,-13.95,-14.675,242.13,69.072,-4.0344,7.9151,0.054782,23.051,7.9723,3.7582,6.6241,6.966,15.232,210.33
1.045,1.07,1.0552,-5.5689,-15.975,-16.235,259.34,65.507,-3.416,9.3863,-0.51995,23.784,10.31,3.5078,6.8657,20.056,16.975,177.1
1.045,1.07,1.0501,-6.0118,-17.245,-18.389,279.25,71.139,-3.1981,6.9194,-0.33007,41.967,6.0078,3.9543,9.1916,14.503,20.008,170.05
1.045,1.07,1.053,-4.9274,-14.126,-15.516,229.73,40.094,-1.8374,6.346,-1.0067,38.765,11.784,3.5807,4.8898,9.1525,15.837,118.32
1.045,1.07,1.0536,-5.1303,-15.092,-16.103,239.29,42.819,-3.0482,6.4699,-0.96033,38.195,9.3443,5.8299,5.682,14.97,15.689,121.14
1.045,1.07,1.0562,-4.8248,-13.628,-14.469,225.05,45.493,-3.6587,7.0794,-1.2369,32.095,6.9156,4.5165,6.2722,10.042,14.137,144.94
1.045,1.07,1.0581,-4.3389,-12.997,-13.611,203.41,21.223,-4.1658,7.2362,-1.5528,35.862,5.4038,2.7439,4.08,18.705,11.939,72.204
1.045,1.07,1.0557,-4.9844,-14.265,-15.065,232.5,46.578,-3.2443,7.8139,-1.2238,37.454,7.0901,4.2436,6.9103,15.376,7.8814,143.36
1.045,1.07,1.0537,-5.4003,-14.614,-15.754,251.09,67.303,-3.7089,9.7701,-1.5984,35.121,7.2425,3.3992,5.325,9.3569,12.799,194.06
1.045,1.07,1.0554,-4.6357,-13.626,-14.667,216.6,30.515,-3.7746,5.147,-0.020557,34.596,9.2696,3.327,7.0445,9.3451,18.296,94.657
1.045,1.07,1.0555,-4.9263,-14.027,-14.95,230.17,41.226,-3.9444,11.974,-0.83211,32.801,10.918,3.1665,6.5048,11.038,13.212,127.56
1.045,1.07,1.0544,-4.9713,-14.419,-15.468,231.88,42.451,-4.0341,5.9965,-1.657,39.947,3.2919,4.3809,5.9722,12.07,18.867,124.73
1.045,1.07,1.0615,-4.4168,-11.726,-11.738,206.3,51.123,-5.6412,10.423,0.57113,10.508,8.8745,4.676,4.8042,9.8793,7.5685,192.48
1.045,1.07,1.054,-5.0079,-15.459,-16.24,233.97,31.973,-4.602,3.7689,-0.58766,37.438,8.748,3.2482,6.8856,19.408,22.091,86.293
1.045,1.07,1.056,-4.6062,-13.598,-14.624,215.81,23.708,-4.6696,10.955,0.17706,36.457,12.02,4.1261,8.7023,9.2048,11.67,75.676
1.045,1.07,1.0478,-6.5391,-19.076,-20.205,303.6,78.986,-4.6027,8.2471,-0.52054,43.227,9.8838,5.1344,7.2199,21.67,20.675,167.73
1.045,1.07,1.0506,-5.5204,-15.92,-17.285,256.73,55.563,-0.80152,5.4946,-0.50229,41.276,11.324,5.984,5.8011,12.65,15.968,144.64
1.045,1.07,1.0565,-4.8754,-13.896,-14.512,227.37,47.175,-3.2842,6.2962,0.13472,28.899,6.0672,0.71133,6.0973,14.703,17.195,147.03
1.045,1.07,1.0554,-5.1796,-15.129,-15.773,241.64,47.482,-4.2533,7.9741,1.077,34.732,7.6491,3.0405,7.0552,19.465,11.754,137.76
1.045,1.07,1.0505,-5.8481,-15.746,-17.34,271.51,76.433,-4.6525,10.938,-1.0169,40.193,12.229,4.0632,1.7558,12.199,10.007,199.1
1.045,1.07,1.0559,-4.9175,-12.864,-13.996,228.57,62.552,-5.2953,6.4124,1.0375,23.503,11.499,3.0513,6.865,-0.31452,13.832,203.73
1.045,1.07,1.0504,-5.6449,-17.184,-18.353,263.27,44.629,-5.8773,7.5365,-1.6747,45.148,11.145,3.7665,7.2885,19.756,21.585,106.87
1.045,1.07,1.0534,-4.9395,-14.059,-15.452,230.7,37.758,-3.929,11.443,-1.0825,36.447,13.477,2.0898,2.408,10.646,17.154,111.93
1.045,1.07,1.0549,-4.9541,-13.859,-15.026,231.05,45.933,-4.9929,9.1949,0.47349,34.068,10.584,2.2714,4.5662,10.554,13.109,142.13
1.045,1.07,1.0596,-4.4292,-12.53,-12.8,206.94,39.936,-3.9284,5.8279,0.41292,20.698,5.5143,2.7164,5.9635,12.381,15.368,140.91
1.045,1.07,1.0584,-4.9236,-15.003,-14.854,230.6,36.026,-3.1164,10.637,-0.9828,27.16,8.7521,2.3867,8.3391,26.677,11.212,108.4
1.045,1.07,1.0558,-4.7789,-13.557,-14.376,223.08,41.419,-0.78774,8.8021,-0.60389,30.574,7.7935,2.6483,5.2329,11.384,16.246,131.03
1.045,1.07,1.0523,-5.0893,-14.864,-16.138,237.24,41.233,-1.3301,5.8539,-0.28566,36.375,15.834,6.6621,1.9881,14.862,13.652,116.3
1.045,1.07,1.0547,-5.2306,-14.585,-15.555,243.47,58.464,-5.4097,7.1562,0.22887,31.322,9.7311,2.5163,5.4322,12.348,14.629,171.93
1.045,1.07,1.0567,-4.6702,-13.332,-14.205,218.56,32.731,-4.4802,12.354,1.7917,29.926,10.47,3.2721,5.9893,10.299,12.702,107.39
1.045,1.07,1.0579,-4.9526,-14.071,-14.353,231.23,49.833,-5.3786,9.8366,1.5327,19.291,10.438,4.3592,4.8537,16.226,14.496,156.83
1.045,1.07,1.0504,-5.9099,-16.911,-18.263,274.92,63.808,-5.1654,10.32,1.0208,44.932,8.4722,3.0888,10.245,12.616,15.245,157.27
1.045,1.07,1.0556,-5.2691,-15.341,-15.788,245.87,51.231,-3.6701,10.038,-0.51897,30.331,6.5249,4.2188,9.5434,15.326,17.244,145.46
1.045,1.07,1.0581,-4.672,-13.983,-14.27,218.45,34.82,-4.087,5.0071,-0.52878,27.719,11.081,1.1108,7.2809,20.765,11.983,111.37
1.045,1.07,1.0535,-4.9452,-14.065,-15.415,230.77,39.489,-2.7285,9.6224,0.48631,38.766,8.2563,3.3303,4.0643,9.7949,16.617,117.69
1.045,1.07,1.0564,-5.2403,-14.011,-14.598,243.56,71.881,-3.0402,7.9838,-0.66183,28.539,4.4231,3.2007,4.2309,15.174,7.2633,219.88
1.045,1.07,1.0563,-5.3284,-15.051,-15.369,248.17,63.111,-4.3551,8.4855,-0.1644,26.238,4.276,2.7884,4.4163,20.365,16.426,182.14
1.045,1.07,1.0512,-5.6349,-16.462,-17.653,262.11,57.82,-4.4819,4.7003,-0.81685,43.319,9.4925,3.7035,3.054,21.98,15.023,147.62
1.045,1.07,1.0558,-5.2276,-14.709,-15.192,243.47,59.678,-2.2509,8.3649,-0.32765,26.249,6.1351,4.6109,7.4229,12.956,16.72,175.23
1.045,1.07,1.0553,-5.2665,-14.723,-15.452,245.28,59.689,-4.5985,9.0446,-0.57163,29.505,7.4016,3.3035,4.6323,14.784,15.665,174.68
1.045,1.07,1.0554,-4.7815,-13.448,-14.572,223.09,41.432,-4.1483,7.7099,0.4081,34.529,8.602,4.2762,3.9738,10.212,12.426,132.64
1.045,1.07,1.0574,-5.0169,-13.582,-14.136,233.86,59.36,-4.923,11.702,-0.54089,21.837,14.091,3.9378,7.0341,9.9647,6.0285,190.74
1.045,1.07,1.0564,-4.8342,-13.719,-14.441,225.55,45.381,-3.6656,7.3453,-0.66362,29.856,6.526,2.3717,3.7785,14.637,16.448,143.17
1.045,1.07,1.0546,-5.2158,-14.99,-15.791,243.01,52.407,-4.1126,6.6701,0.44413,30.908,7.2763,4.5796,9.001,10.033,19.975,149.11
1.045,1.07,1.0569,-4.8138,-13.319,-14.082,224.69,46.355,-3.0125,10.992,0.8787,30.248,11.998,3.8156,7.8202,10.816,2.2486,152.66
1.045,1.07,1.0544,-4.9241,-14.109,-15.328,229.71,40.379,-3.9759,7.2674,1.106,40.142,7.3462,5.7665,7.9773,8.406,11.175,123.09
1.045,1.07,1.0563,-4.6628,-14.605,-15.153,218.67,18.816,-5.061,7.5959,-0.30628,32.762,11.432,4.5344,6.6297,19.471,18.398,55.279
1.045,1.07,1.0526,-5.2072,-14.37,-15.815,242.35,54.094,-2.115,8.8157,0.094046,38.115,12.233,3.6257,4.8524,8.5524,10.523,157.8
1.045,1.07,1.0549,-5.6001,-15.607,-15.944,260.39,74.252,-3.2977,8.5512,-1.241,18.239,10.128,3.6276,5.316,15.107,22.675,199.97
1.045,1.07,1.0563,-4.933,-14.247,-14.997,230.49,40.763,-5.5138,10.118,1.1731,32.605,9.8711,4.8227,4.7627,16.919,9.2784,126.59
1.045,1.07,1.0553,-5.2838,-15.529,-16.036,246.56,49.749,-4.7554,8.9306,-0.73604,28.957,12.556,2.9831,8.8261,17.296,15.973,139.67
1.045,1.07,1.052,-5.1297,-14.648,-16.257,239.3,40.399,-5.0782,10.025,2.3586,38.889,10.337,3.8294,4.2118,7.1761,20.739,112.66
1.045,1.07,1.0499,-6.0039,-17.524,-18.686,279.15,64.784,-3.7377,7.5697,0.89357,43.244,10.622,2.6092,8.4299,19.399,15.8,153.73
1.045,1.07,1.0539,-5.5429,-16.12,-16.762,258.59,54.501,-3.3634,13.032,-1.2463,38.918,6.0527,2.4156,5.6272,23.539,12.521,146.37
1.045,1.07,1.06,-4.5491,-12.704,-12.716,212.26,49.456,-3.5118,5.3714,-0.86753,15.953,5.631,3.6755,5.1985,14.104,15.12,172.24
1.045,1.07,1.0574,-4.5276,-13.083,-13.814,211.82,31.053,-2.7265,8.7906,0.028301,35.869,4.6661,4.4287,8.5889,10.989,9.0192,105.14
1.045,1.07,1.0575,-4.1422,-12.737,-13.504,194.38,10.832,-2.3523,4.8008,-0.94382,37.322,8.7416,4.1322,0.65406,21.529,10.253,36.783
1.045,1.07,1.0537,-5.1197,-14.991,-16,238.83,43.1,-3.1402,7.2694,-1.1567,41.041,5.2206,1.8756,5.0988,17.445,17.67,122
1.045,1.07,1.0559,-5.3244,-14.819,-15.381,248.02,62.839,-5.7445,10.356,-0.19592,24.885,6.6817,3.4906,6.8833,11.795,19.116,182.18
1.045,1.07,1.0574,-5.0833,-14.673,-14.856,237.16,53.838,-6.6358,7.4257,-1.5086,17.968,10.239,2.2111,7.609,14.583,23.521,157.23
1.045,1.07,1.0544,-4.793,-13.078,-14.607,223.02,48.515,-5.2887,3.8154,-0.46651,35.692,13.717,2.9454,5.916,3.1721,10.126,155.74
1.045,1.07,1.0618,-3.9113,-11.446,-11.554,183.95,16.775,-4.994,10.021,-0.65589,17.382,9.18,3.8252,5.5174,11.584,14.168,65.447
1.045,1.07,1.0529,-5.6914,-16.111,-16.947,264.07,73.677,-3.3394,1.3962,0.44827,35.088,7.858,4.135,7.9797,16.892,12.583,194.22
1.045,1.07,1.0539,-5.3574,-15.63,-16.301,249.63,53.73,-2.4113,7.2109,-1.6945,34.251,6.1569,3.9304,4.7703,19.513,19.293,146.39
1.045,1.07,1.0523,-5.9237,-16.855,-17.48,275.05,77.069,-2.7569,5.4916,0.060427,25.497,14.284,5.0774,5.335,19.175,17.661,191.81
1.045,1.07,1.0574,-5.2025,-14.879,-15.016,243.12,52.722,-5.4708,14.753,-0.069219,19.635,8.3513,4.8778,6.2592,16.381,18.598,155.48
1.045,1.07,1.0554,-4.9913,-14.892,-15.636,233.33,36.483,-5.4518,8.7042,-1.2468,35.257,11.451,4.0265,6.7752,17.636,13.665,107.16
1.045,1.07,1.0578,-5.0162,-13.652,-13.952,233.81,60.412,-2.606,11.364,0.21567,20.693,6.0353,3.8765,6.9824,11.285,12.425,192.81
1.045,1.07,1.0558,-4.4901,-13.509,-14.577,210.18,20.954,-4.2182,5.4749,-0.33874,39.24,11.02,4.5668,8.5922,10.395,11.921,66.676
