V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,Q5,P7,Q7,P9,Q9,P10,Q10,P11,Q11,P12,Q12,P13,P14,Q14,LoadMargin
1.045,1.07,1.0586,-5.13,-14.537,-14.098,238.96,65.941,-3.2971,6.1865,1.5428,0.084051,-0.94153,12.714,15.859,5.836,6.469,2.7645,2.5256,9.047,1.7217,19.576,15.456,6.7161,8.382
1.045,1.07,1.0524,-5.1828,-14.974,-15.332,241.74,52.792,-5.8828,8.5571,1.7723,0.69816,-0.24459,28.573,20.268,6.032,5.0285,4.6067,1.623,6.8938,1.9938,17.65,14.455,6.5869,13.395
1.045,1.07,1.0462,-5.3089,-15.323,-16.102,247.27,53.729,-2.6092,7.6039,1.9229,-1.2242,0.1988,34.029,22.742,13.332,5.864,2.7665,2.1714,5.7099,1.9756,17.275,11.973,5.8063,7.5684
1.045,1.07,1.052,-5.0043,-14.495,-15.58,233.38,42.429,-3.5277,6.6856,2.0348,-0.97452,-0.10226,35.386,16.608,9.5744,6.0562,3.2728,1.5756,4.163,1.5339,12.755,19.316,7.4977,9.3345
1.045,1.07,1.0536,-5.1534,-15.952,-16.43,240.72,34.976,-1.0673,5.7392,2.3883,1.0602,1.3715,36.498,15.739,7.048,6.8855,3.5155,2.2838,8.4249,1.6543,23.081,18.762,4.2653,9.3727
1.045,1.07,1.0505,-5.0423,-14.328,-14.975,234.92,51.82,-2.9108,6.676,2.1361,0.25084,-0.48828,31.347,24.469,10.885,2.9335,2.6126,2.2253,7.4418,1.086,14.932,8.2849,4.2296,7.8614
1.045,1.07,1.0546,-5.0098,-14.408,-15.52,233.72,41.515,-2.9729,8.5477,2.4407,1.2817,-0.49224,33.763,16.47,14.187,6.1095,5.8257,1.4013,6.5344,1.1714,10.497,11.02,4.6433,17.373
1.045,1.07,1.0574,-5.4922,-15.255,-16.297,255.1,67.769,-2.0916,4.8962,1.9539,0.69179,-0.94337,34.851,14.699,7.1113,2.9035,3.7231,2.0407,4.9011,1.3495,15.377,12.864,6.0118,10.405
1.045,1.07,1.0565,-4.9111,-14.161,-14.932,229.28,42.532,-4.259,8.3225,1.8165,-0.8922,1.1916,32.382,16.34,9.9849,6.1494,3.7316,2.0232,5.5822,1.7823,15.08,12.446,3.0622,11.567
1.045,1.07,1.0471,-4.8292,-14.281,-14.776,225.69,36.394,-2.5252,8.3751,1.3976,0.38755,0.26788,29.347,22.708,8.9196,8.9052,3.7563,1.4566,7.3915,2.0443,13.531,17.644,4.5229,10.942
1.045,1.07,1.0583,-4.5064,-12.179,-12.904,210.28,44.668,-4.0661,8.4379,1.9277,1.4663,0.038521,26.378,17.419,6.8264,5.5017,3.7925,1.5877,3.5806,1.3607,10.207,6.7089,4.2951,13.605
1.045,1.07,1.046,-5.3067,-14.65,-15.439,246.9,63.316,-3.2121,8.9721,0.66473,-0.31819,1.2566,31.629,21.054,2.861,7.8733,4.5193,1.9818,5.1427,1.5005,9.8049,18.857,6.618,12.656
1.045,1.07,1.0561,-5.0173,-14.676,-15.62,234.24,39.669,-3.7234,8.2428,2.0195,0.91528,-0.11452,36.536,13.766,12.973,6.9691,1.7741,2.02,5.6095,1.4736,18.717,9.1772,5.8218,5.2745
1.045,1.07,1.0515,-4.7662,-13.892,-14.086,222.29,46.431,-4.2333,2.5368,0.70381,0.341,-1.2456,21.48,21.83,7.2347,7.3336,3.8598,2.4804,5.2086,1.5671,16.267,19.179,4.7082,11.832
1.045,1.07,1.0553,-4.8248,-14.625,-15.478,225.88,26.606,-5.0653,8.8417,1.2116,0.34627,0.16035,38.598,17.188,8.9825,6.3095,4.7879,1.6442,9.6016,0.87293,13.736,14.557,3.6558,14.248
1.045,1.07,1.0598,-5.1235,-14.693,-15.259,239.08,49.551,-3.8989,9.5792,1.5656,1.9478,-0.19026,28.692,14.173,7.7725,6.464,3.596,2.5821,8.1891,1.2779,15.447,13.208,2.333,10.873
1.045,1.07,1.0674,-4.3279,-11.762,-11.868,202.6,42.306,-3.766,11.933,1.1217,-2.0036,-1.3981,17.724,12.236,5.667,2.8252,3.2538,1.9283,5.8705,1.1929,11.737,8.552,7.771,12.484
1.045,1.07,1.0793,-3.9381,-10.168,-10.779,183.89,41.362,-3.8455,4.1532,0.71093,-1.0284,0.16466,15.032,1.0931,7.7905,4.3264,3.7132,1.5733,3.8571,1.1436,5.024,7.8843,4.771,16.047
1.045,1.07,1.061,-4.6353,-12.776,-12.795,216.56,49.873,-3.8692,10.883,1.9733,-0.92455,-0.25217,22.27,16.445,3.8441,6.0141,3.9489,1.8252,6.3617,1.762,16.234,5.2895,4.0716,13.9
1.045,1.07,1.0598,-4.5785,-12.701,-12.973,213.61,48.188,-4.1522,6.2313,2.2059,-0.013831,-0.79467,19.782,18.458,7.0157,2.4234,1.6225,2.2751,8.0856,2.1399,10.534,13.479,6.0309,5.6396
1.045,1.07,1.0642,-4.7567,-13.312,-13.871,221.99,47.764,-3.2248,7.5912,0.94215,-0.70881,-0.1947,29.06,8.0831,4.9213,7.8801,3.4906,2.2203,7.3802,1.9402,13.102,10.001,6.2113,11.773
1.045,1.07,1.0536,-6.046,-16.478,-17.352,280.09,90.925,-3.0274,4.7176,1.9831,-0.47133,0.16935,24.891,14.527,11.213,4.6369,3.4045,1.0259,6.6434,1.7212,11.683,20.986,7.2808,8.4351
1.045,1.07,1.0521,-5.3497,-14.991,-15.811,248.71,62.81,-2.9096,5.8853,2.7426,0.43176,1.1544,35.969,22.221,3.8589,1.3274,3.4433,1.9778,8.0748,1.4944,13.357,12.707,4.1656,9.7795
1.045,1.07,1.0613,-5.4975,-14.913,-15.921,255.46,72.031,-3.9254,8.2477,2.2538,-1.2741,0.54495,28.296,8.1328,8.9868,5.4584,3.4335,3.0119,6.9889,1.8378,8.4035,17.355,6.5627,9.7738
1.045,1.07,1.0621,-5.3939,-15.12,-15.218,250.92,71.698,-4.4974,5.8706,1.1109,-1.0875,0.97614,19.085,14.085,4.6185,3.4529,2.3735,1.0863,7.3111,1.1181,17.825,20.568,4.3697,6.8363
1.045,1.07,1.0468,-5.2577,-15.489,-16.959,244.78,43.677,-2.0215,3.621,2.031,-0.17181,-0.34478,50.183,22.071,8.4122,5.3162,4.6254,1.9842,7.0079,1.0509,14.104,11.508,3.3724,12.237
1.045,1.07,1.0664,-4.4446,-12.462,-12.563,207.93,40.816,-4.0967,9.5772,2.2543,-0.29864,-0.46889,11.198,14.863,12.067,3.8405,4.3209,1.7589,6.2838,1.4393,10.961,14.878,1.6974,15.692
1.045,1.07,1.0498,-4.4767,-13.395,-14.089,209.56,23.864,-4.3946,6.3912,1.7915,1.97,0.17188,29.353,22.853,9.6662,5.2578,2.6249,1.4819,3.1773,0.82403,15.503,18.508,6.1911,7.9879
1.045,1.07,1.0676,-4.3136,-11.862,-12.715,201.79,33.815,-4.7859,9.2483,1.4932,0.41467,2.0487,27.849,7.7781,8.4894,7.1787,3.006,1.3183,6.1173,1.1843,8.1526,7.2482,2.9425,11.413
1.045,1.07,1.0438,-5.2549,-15.547,-16.797,244.86,43.702,-4.0422,4.7184,0.65077,0.49037,-1.1152,42.793,27.229,8.1678,4.1907,3.5391,1.611,7.4441,1.5208,11.897,20.116,3.0917,9.1251
1.045,1.07,1.047,-4.9538,-14.379,-14.716,231.2,46.478,-3.8309,7.7542,1.1394,0.14516,-0.84716,23.234,25.694,11.231,4.1297,2.3328,2.342,6.357,1.0484,14.74,18.376,7.2578,6.7353
1.045,1.07,1.0537,-5.4794,-15.667,-17.206,255.22,52.464,-4.358,9.4619,1.5893,-2.5542,-0.1279,44.124,13.592,7.6237,6.8035,3.0362,2.1764,5.0329,2.1011,10.865,22.082,3.9698,7.9959
1.045,1.07,1.0591,-4.9394,-13.859,-14.961,230.07,50.005,-4.0044,4.6433,0.7446,-1.0528,-0.43789,37.624,12.393,4.9758,6.5474,1.291,2.5458,7.451,1.7994,10.302,14.54,4.6949,4.0495
1.045,1.07,1.0589,-4.2799,-12.307,-12.595,200.47,30.687,-5.3419,8.1971,1.9826,-1.4144,-0.38079,25.133,18.18,5.079,6.2837,4.2551,1.664,5.6992,1.6576,12.961,12.418,4.066,15.479
1.045,1.07,1.0586,-4.9034,-13.866,-15.205,228.63,43.063,-4.6692,6.644,1.885,-1.1505,0.44881,38.186,12.872,8.0065,3.9722,3.4032,2.6903,5.99,1.0543,7.8256,16.502,5.9209,10.512
1.045,1.07,1.0429,-5.6866,-15.874,-16.897,263.93,72.727,-5.2213,4.6529,1.5936,0.72562,0.48518,34.558,24.639,13.5,6.3108,4.7279,2.2802,6.5557,0.33135,13.229,9.3304,4.9962,12.28
1.045,1.07,1.0533,-5.0239,-14.507,-15.32,234.53,43.458,-3.8587,9.5203,1.7182,0.10945,-0.31185,35.499,19.949,8.1271,4.3464,2.4319,2.5128,5.3886,1.5992,16.804,12.539,4.2508,7.2669
1.045,1.07,1.0598,-4.8242,-13.924,-14.682,225.81,34.558,-2.8371,13.876,1.8185,0.33594,0.023799,27.752,13.491,12.378,4.5465,4.0396,2.5598,6.6628,2.1676,11.507,14.942,5.5859,12.771
1.045,1.07,1.0452,-4.7941,-13.797,-14.365,223.67,44.135,-4.565,5.9122,1.0284,-1.2754,-1.3135,26.797,25.883,10.765,7.06,4.7524,1.1828,5.228,1.8362,11.19,16.407,6.7786,14.124
1.045,1.07,1.0602,-5.4258,-15.417,-16.777,252.82,52.63,-4.9458,10.101,2.0002,0.52246,0.18988,38.43,11.998,13.135,3.4019,3.703,1.4742,6.2732,1.724,13.133,12.351,4.0043,10.396
1.045,1.07,1.0525,-4.8884,-14.278,-14.765,228.25,42.219,-5.1274,7.1619,2.3039,0.32963,-0.31437,25.987,19.378,6.9135,6.5182,2.8417,2.3439,3.0181,1.6294,17.392,22.023,5.2908,8.2989
1.045,1.07,1.056,-5.1251,-15.16,-15.97,239.27,41.646,-3.2571,7.8438,1.1587,0.11981,-0.66764,35.011,15.007,10.417,5.4088,3.1164,2.4963,5.1693,0.94822,19.506,15.182,5.8129,8.9234
1.045,1.07,1.0548,-4.2875,-11.727,-11.702,200.36,42.847,-3.624,8.3698,1.9736,1.1379,1.683,14.49,21.292,6.9239,6.9276,2.9727,1.6251,4.2862,0.71871,12.66,9.2476,4.3674,11.068
1.045,1.07,1.0559,-5.2973,-14.251,-15.675,246.14,64.933,-3.7347,7.1728,1.4619,-0.73002,1.6007,37.329,14.841,6.9825,3.1339,3.0063,1.8881,5.1256,1.99,6.7435,13.664,5.8273,8.8431
1.045,1.07,1.0433,-6.0559,-17.912,-19.643,281.33,59.914,-2.5854,4.66,1.4602,-0.25569,-0.90688,56.751,21.557,6.5212,4.9755,3.9058,2.1037,6.4442,1.6589,18.162,18.995,3.5746,8.6237
1.045,1.07,1.0567,-5.1102,-14.846,-16.539,238.53,36.977,-5.6618,8.8772,1.4197,-1.0506,-1.2701,42.349,13.915,12.246,5.1452,4.6811,1.6523,2.8433,2.0349,10.243,20.115,3.6853,13.164
1.045,1.07,1.0534,-5.0128,-14.581,-15.909,233.98,37.037,-2.3044,8.5494,1.3056,0.67799,-1.3447,37.375,16.937,11.944,6.4358,3.1229,0.80276,4.0306,1.8324,11.951,18.542,4.5065,8.9253
1.045,1.07,1.057,-4.2879,-13.184,-12.775,201.38,22.689,-5.7556,7.796,1.5485,1.2226,-0.69291,17.752,18.345,4.8451,10.02,3.2322,1.7485,8.3809,2.8063,19.951,17.667,4.0236,10.793
1.045,1.07,1.0525,-4.9913,-13.44,-13.823,232.32,64.065,-2.6886,8.539,0.96102,-0.43663,-1.4375,20.359,22.635,7.3029,5.2015,2.7237,1.9331,4.5626,1.7221,11.509,13.253,4.5658,8.6507
1.045,1.07,1.0576,-4.9615,-14.715,-14.7,231.68,46.249,-3.6255,6.0061,1.3366,0.20256,0.90851,23.166,16.678,6.4016,6.6345,3.6055,1.9616,6.8276,1.3295,22.1,16.534,3.547,10.886
1.045,1.07,1.0621,-4.8931,-14.02,-14.652,228.48,44.306,-4.5185,8.5101,1.6237,0.34504,2.3299,23.773,11.56,7.7156,5.6353,3.0881,1.7013,2.4219,1.9521,15.938,22.084,3.1082,9.5755
1.045,1.07,1.0473,-4.6612,-12.936,-12.758,217.71,50.384,-3.127,11.463,2.3591,-1.2947,0.24005,14.68,25.046,6.204,6.9213,2.9816,1.5943,6.4684,1.443,11.339,16.322,8.3634,9.5356
1.045,1.07,1.0515,-4.6809,-13.594,-14.577,219.04,29.039,-2.8483,11.318,1.3868,1.3985,-0.37045,34.512,19.936,8.141,6.8349,3.9094,1.5856,6.5107,1.8788,8.9418,16.105,4.755,12.088
1.045,1.07,1.0523,-4.8387,-14.087,-15.453,225.9,34.502,-4.1885,6.643,1.1338,-1.8695,1.5345,39.996,19.645,11.737,3.4993,4.334,1.8214,4.5568,0.92245,9.8366,16.267,3.9177,12.816
1.045,1.07,1.0506,-5.2638,-15.348,-15.955,245.43,50.449,-2.8735,8.1257,1.2871,0.74237,0.31475,26.03,17.639,10.838,7.2065,3.2272,2.2452,6.9692,1.9099,13.718,23.191,6.3189,8.6718
1.045,1.07,1.0584,-4.8813,-13.8,-14.971,227.64,43.162,-1.9337,7.0372,0.7618,0.313,-0.9082,32.497,14.461,11.373,5.4019,2.122,1.3126,3.0822,1.6849,12.337,15.673,4.2094,6.6196
1.045,1.07,1.0453,-4.4385,-13.342,-14.27,207.95,18.121,-2.6166,8.2123,1.2406,1.3861,-0.24235,37.438,26.352,10.196,4.6627,3.4647,2.1506,7.4157,2.4691,10.473,13.044,6.3698,10.397
1.045,1.07,1.0542,-4.6158,-13.847,-13.321,216.23,36.659,-2.2634,9.3487,1.2385,-0.56329,0.19059,15.735,17.702,9.2181,11.803,2.1172,2.6623,8.6483,2.0033,21.862,14.09,3.975,6.7686
1.045,1.07,1.0456,-5.2236,-14.561,-16.197,243.09,51.618,-4.9204,7.7476,1.7826,-0.18819,0.49011,46.271,20.695,8.203,6.7935,1.7293,1.7784,7.8022,0.96281,5.5843,12.699,6.2568,4.8026
1.045,1.07,1.0549,-5.363,-14.92,-15.869,249.44,63.253,-5.2125,6.9347,1.9205,-0.050091,0.42737,31.214,16.529,11.784,3.642,1.4303,2.4065,6.3727,2.1329,13.519,12.711,6.2581,4.1059
1.045,1.07,1.0509,-5.4219,-16.075,-16.562,253.14,49.077,-6.0115,11.259,1.4539,-0.16021,1.5513,31.891,20.969,9.9287,3.9773,3.1406,1.7345,6.9885,1.8693,20.693,17.557,4.9051,8.3752
1.045,1.07,1.0548,-4.7688,-13.681,-13.753,222.34,49.893,-2.7647,4.1294,2.3651,-0.37403,-0.054843,16.07,19.21,14.155,4.7199,4.7172,1.9139,5.1846,1.6352,16.895,12.062,7.4739,15.073
1.045,1.07,1.0497,-4.9517,-14.44,-15.54,231,40.872,-4.8342,5.3266,0.24156,-1.438,0.45233,37.636,22.357,9.1153,3.3446,3.2951,1.9158,5.6523,0.93531,11.534,18.515,5.456,9.4469
1.045,1.07,1.0542,-5.0342,-14.122,-15.084,234.65,50.829,-4.9308,8.0555,0.78109,-0.13105,0.99707,32.405,15.414,9.8564,7.8981,3.3883,2.1865,4.8494,1.9216,12.211,12.518,4.7017,10.358
1.045,1.07,1.0615,-5.5267,-16.635,-16.395,258.05,55.625,-5.2755,9.8451,1.7408,-0.24739,0.26369,20.644,12.54,10.615,5.0549,4.0545,2.0131,7.3377,1.3027,29.247,17.434,4.9942,10.835
1.045,1.07,1.0582,-4.4242,-12.99,-12.862,207.1,34.77,-4.1605,6.7268,2.0305,0.48867,-2.0763,19.793,21.462,9.4229,2.8221,4.4065,2.1558,6.4974,0.92285,19.761,7.1612,6.3622,15.419
1.045,1.07,1.0568,-5.2572,-14.293,-15.475,244.46,62.996,-4.5033,7.5501,1.9759,-0.10184,-1.6293,34.095,13.952,12.129,6.3248,1.9386,1.2952,6.6114,2.4241,10.17,7.4233,6.2627,5.799
1.045,1.07,1.0626,-4.2138,-12.675,-12.725,197.57,23.818,-3.6405,5.5325,2.3242,-1.3283,1.4322,21.95,14.999,10.033,4.3154,4.0773,1.0022,7.7537,0.93158,16.83,11.605,5.7353,14.644
1.045,1.07,1.0616,-4.5819,-12.816,-13.092,213.84,47.139,-5.1286,5.8805,2,-0.79568,1.4221,18.411,13.182,9.3041,6.2045,2.6022,1.5708,2.4449,1.9648,16.731,13.373,5.4517,9.0323
1.045,1.07,1.0582,-4.7494,-13.265,-14.09,221.67,44.461,-4.2612,8.502,1.173,-0.083817,0.26047,33.015,15.889,4.365,5.1161,2.6533,1.8918,6.6315,2.8544,10.624,12.15,4.9024,8.7824
1.045,1.07,1.0468,-5.8431,-16.547,-17.331,271.64,71.575,-3.7249,9.0698,0.783,0.4629,-0.74761,29.776,20.039,13.498,6.7703,3.9675,2.0371,6.2924,1.5765,16.058,16.051,6.7703,9.9676
1.045,1.07,1.0636,-4.7052,-13.211,-14.066,219.58,43.281,-2.0109,7.0486,1.585,-1.4792,-2.0975,28.556,10.829,10.551,5.6515,3.8063,2.1728,7.3512,1.8542,8.6687,12.604,5.2636,12.771
1.045,1.07,1.0577,-5.9702,-15.952,-16.473,276.72,94.445,-2.47,7.6139,1.7882,0.71542,-0.29751,19.136,11.691,8.8236,6.8862,3.8317,3.4439,7.1948,1.7226,12.337,17.133,4.6623,9.9617
1.045,1.07,1.0504,-4.6715,-13.018,-13.69,218.09,43.854,-4.2778,9.1475,1.5241,-0.97018,-1.283,29.126,21.138,9.7865,8.8882,1.013,1.241,7.5098,2.0978,9.2217,10.372,5.4801,3.3254
1.045,1.07,1.0612,-4.8508,-13.993,-14.961,226.68,37.453,-2.0787,9.5604,0.61894,-0.13997,0.45315,26.659,13.637,8.3073,3.6926,4.8288,1.9533,4.2963,1.6465,8.3824,27.118,2.565,14.375
1.045,1.07,1.0545,-5.9561,-16.724,-17.212,276.61,81.441,-2.7302,7.7959,1.666,-1.4915,-1.185,21.966,14.653,12.268,5.8104,5.4582,1.7639,7.8948,2.4433,14.35,21.3,6.5317,13.631
1.045,1.07,1.0574,-4.7354,-12.855,-14.035,220.76,47.533,-4.8784,8.5311,2.2798,-2.1707,0.11022,33.763,16.501,11.312,5.8059,1.6084,1.0268,4.7115,1.1821,7.9999,8.2471,3.5694,5.388
1.045,1.07,1.0565,-4.4713,-12.416,-12.94,208.6,44.1,-4.593,4.4334,0.526,0.13667,0.32633,22.967,18.401,7.7934,6.1831,3.1846,1.5739,5.7123,2.2356,9.4167,12.639,5.029,11.222
1.045,1.07,1.0486,-5.6232,-16.494,-18.321,261.58,49.904,-4.2249,4.6232,1.2141,0.98871,-0.39365,50.679,17.817,11.966,6.1986,5.7842,1.21,4.3377,1.0449,14.727,14.838,3.4778,14.278
1.045,1.07,1.0616,-4.8533,-14.544,-15.122,226.93,33.326,-2.2259,7.484,2.1938,1.2569,-0.73141,31.173,12.414,8.052,4.2305,4.3959,1.4357,7.8575,0.79385,17.249,16.119,6.304,13.399
1.045,1.07,1.0609,-4.769,-14.193,-15.366,223.26,26.712,-4.2165,9.5469,0.72453,-2.1404,-0.63102,43.992,13.19,9.9759,1.9111,4.7358,2.0194,5.9218,1.2134,15.804,9.2348,6.8903,14.785
1.045,1.07,1.0598,-4.8117,-13.726,-14.492,224.98,38.49,-2.3928,12.184,1.8784,-0.086246,-0.49368,24.754,15.947,11.121,3.2752,3.0418,1.6109,0.61383,1.2499,15.62,19.406,4.1775,9.5783
1.045,1.07,1.0558,-4.8585,-13.626,-14.418,226.44,48.812,-4.0155,6.0515,1.3397,0.82265,0.048787,24.357,16.143,14.514,6.5826,5.0872,0.75823,2.8425,1.7652,12.982,11.085,5.9709,16.205
1.045,1.07,1.0499,-5.6132,-15.757,-16.948,260.96,64.306,-1.4712,8.6253,1.7285,-0.96759,-0.040341,42.704,19.24,6.449,4.0032,3.406,1.764,6.3281,1.692,14.397,12.202,5.8687,9.0261
1.045,1.07,1.0612,-5.5283,-15.254,-16.56,256.93,65.316,-1.9842,7.6662,2.4779,1.0405,-1.0797,39.896,12.596,7.505,2.8552,2.139,0.93053,8.1858,1.405,12.109,10.081,3.5703,5.9998
1.045,1.07,1.0515,-4.8856,-13.289,-14.012,227.73,54.767,-6.1112,9.8683,1.9728,-1.677,0.38479,27.146,19.475,8.4667,7.6161,0.59724,1.0527,8.8381,1.1925,5.3123,14.393,6.601,1.9035
1.045,1.07,1.0607,-5.6863,-15.982,-17.322,264.39,65.129,-2.8754,7.9547,1.5305,-0.71145,-0.88503,38.529,9.4158,8.7132,6.0196,3.1979,1.6459,5.2602,1.2241,14.092,18.213,3.0192,8.5034
1.045,1.07,1.0539,-5.6636,-15.145,-15.249,263.19,85.728,-4.4924,12.184,1.804,-0.98967,-1.0305,13.148,18.449,13.079,5.4136,3.4033,1.6031,5.6803,1.4765,14.969,12.229,7.4352,9.482
1.045,1.07,1.0692,-5.3876,-15.457,-16.034,251.29,57.224,-5.7934,9.8857,1.4217,-0.55813,-1.7581,29.861,5.776,4.0027,5.1095,4.1472,1.9057,7.2917,1.2854,18.179,18.716,4.234,12.009
1.045,1.07,1.056,-5.7678,-16.802,-17.792,268.39,61.74,-4.7106,6.8697,1.5682,0.01221,-1.6546,35.434,9.851,8.5149,7.9305,3.8876,1.8436,5.188,1.9047,18.699,23.285,7.458,9.6593
1.045,1.07,1.0562,-4.711,-13.355,-13.94,219.87,43.449,-2.4866,7.0935,1.6403,-0.26214,-0.54747,29.341,16.852,6.5422,6.8901,3.5369,1.6845,5.7352,1.838,13.549,11.665,5.2427,11.613
1.045,1.07,1.0546,-5.3003,-14.966,-15.239,246.68,65.144,-4.4625,6.283,1.3514,-1.0663,0.44609,26.986,16.149,3.4842,9.4608,0.89533,1.3216,5.8495,2.2087,19.853,17.116,3.5698,2.5855
1.045,1.07,1.05,-4.3419,-12.585,-12.744,203.2,31.504,-2.3275,7.5272,1.5728,0.89255,0.78196,16.504,22.864,11.119,7.4201,3.1699,1.5962,5.1259,1.5333,11.55,17.902,5.9512,10.371
1.045,1.07,1.0521,-4.7025,-13.32,-13.647,219.73,43.018,-3.5338,10.306,2.0862,-0.22291,-0.49353,25.26,20.456,9.3882,7.8592,4.2481,1.1156,5.2411,1.7798,15.008,8.3297,6.1083,13.93
1.045,1.07,1.0494,-5.0016,-14.641,-16.234,233.22,35.382,-3.2524,5.4712,1.9084,0.93575,0.99338,41.734,20.31,12.079,2.4351,3.157,1.8216,4.5647,1.7537,9.5283,19.582,5.979,8.6122
1.045,1.07,1.0563,-4.618,-12.829,-13.76,215.76,39.724,-5.4509,9.886,1.3679,-0.34069,-0.22868,31.384,17.862,8.2215,6.3306,1.877,2.0155,1.6388,2.4348,13.28,11.295,3.5315,6.3693
1.045,1.07,1.0498,-5.8398,-16.223,-17.035,271.35,76.615,-5.0798,9.3588,0.96461,-0.56682,1.3818,28.737,16.707,12.605,6.3345,3.7179,2.3544,3.7834,1.5028,17.022,15.247,7.244,9.5737
1.045,1.07,1.0639,-4.8124,-13.89,-14.313,224.66,44.84,-4.2201,5.808,1.3646,0.2234,-0.18495,22.974,10.643,7.2646,5.149,4.2427,2.3514,4.4416,1.3932,16.804,18.193,5.6454,13.601
1.045,1.07,1.0499,-4.6726,-12.969,-13.934,218.14,41.638,-4.2066,9.5291,1.1198,-0.99007,1.0848,34.273,20.075,8.6542,8.3695,2.6368,1.4568,6.0713,1.2634,7.9101,9.4155,5.1659,8.6013
1.045,1.07,1.0353,-5.726,-16.244,-17.568,266.23,62.767,-4.1304,9.5532,1.1874,-0.31747,0.61688,43.223,30.333,6.7753,5.0125,3.7686,1.4084,5.605,2.0611,10.509,19.977,5.781,8.9548
1.045,1.07,1.0531,-5.0519,-14.577,-15.288,235.95,43.239,-2.5968,11.903,2.3266,-0.27272,0.83372,30.462,17.325,6.1676,7.3848,3.3423,0.94087,5.4054,2.3722,13.168,21.556,4.2956,9.6268
1.045,1.07,1.0469,-4.9432,-13.443,-14.856,229.98,52.447,-4.7836,6.3611,1.6366,-0.046602,0.16811,42.144,23.791,9.1617,4.3211,4.0783,1.5532,5.6154,1.6057,7.0001,3.0494,6.2068,12.493
1.045,1.07,1.0594,-4.8566,-13.444,-14.013,226.12,55.801,-3.1485,4.1899,0.62689,0.075287,-0.022039,17.277,13.62,13.008,6.3257,4.6285,2.472,6.0003,2.5764,8.2877,16.883,5.0546,14.95
1.045,1.07,1.0687,-4.3041,-12.234,-12.644,201.33,35.258,-5.1996,5.1519,0.71548,-0.7789,-0.4478,20.163,10.68,7.5037,5.1051,5.029,1.3279,5.2707,2.2055,11.489,14.652,3.0004,18.826
1.045,1.07,1.0455,-5.2558,-15.595,-16.444,245.27,42.674,-5.1833,8.8343,1.9859,1.5546,-0.0048538,39.092,25.364,10.946,6.6224,4.8789,2.2236,9.1434,1.3612,15.579,10.806,1.958,13.189
1.045,1.07,1.0487,-5.7966,-15.918,-16.92,269.24,75.621,-3.6508,10.057,1.711,0.17633,3.0998,31.403,18.526,5.6457,5.5254,2.5895,2.5134,6.6229,1.0103,9.3757,23.04,4.3961,6.612
1.045,1.07,1.0532,-5.0107,-14.125,-14.618,233.84,49.787,-1.6237,11.632,1.8589,0.37232,-2.207,25.702,22.872,9.3031,3.8855,4.1269,2.058,7.3246,1.1409,11.911,13.153,3.9486,12.665
1.045,1.07,1.0512,-5.3143,-15.04,-15.891,247.12,60.945,-2.8562,4.7401,2.3896,-2.0293,-0.87766,27.902,17.665,11.256,9.0381,2.5021,1.5832,4.7729,1.2504,12.424,22.296,3.3057,6.8804
1.045,1.07,1.0439,-5.6925,-16.368,-16.691,265.03,66.284,-6.3559,10.112,1.3563,2.3069,0.5635,22.051,25.415,10.003,5.7051,4.9941,1.8488,4.0074,1.9271,19.04,21.933,5.895,12.532
1.045,1.07,1.0538,-5.0252,-13.983,-14.385,234.28,56.163,-4.6856,9.616,1.4759,0.47384,0.54166,19.951,15.373,7.7807,8.6005,3.5102,2.0855,5.1279,1.1864,11.574,19.272,7.5257,10.642
1.045,1.07,1.0668,-5.472,-16.532,-16.976,255.35,49.621,-4.8183,6.4376,1.1699,-0.18114,-0.40179,32.819,5.7049,8.6824,5.0768,1.1894,2.3666,8.0441,0.97986,27.034,18.496,5.0798,3.2056
1.045,1.07,1.0481,-5.9201,-17.055,-18.339,275.21,66.384,-5.3581,7.3976,0.97276,-1.5236,1.3958,46.382,18.511,5.0225,5.7334,4.2407,2.0606,4.8351,1.8465,18.174,18.918,3.8425,10.244
1.045,1.07,1.0568,-4.6326,-13.54,-14.096,217.09,29.554,-2.3743,13.085,1.1255,-0.9442,0.72955,30.819,16.052,6.5513,6.3589,5.3689,1.2038,5.5812,0.75524,13.729,14.419,5.8482,17.409
1.045,1.07,1.0415,-6.2543,-18.207,-20.311,290.28,65.307,-3.8759,5.9199,1.8062,-0.455,0.80862,58.3,19.911,10.19,3.5449,3.5854,2.2449,3.903,1.3871,16.963,19.156,6.418,7.6047
1.045,1.07,1.056,-4.0779,-11.985,-12.523,191.45,17.282,-5.7204,8.9035,2.0481,-0.60277,1.3464,29.896,20.049,6.3493,8.0667,1.3877,0.94229,5.3515,2.1197,12.831,13.327,1.5445,5.0288
1.045,1.07,1.0609,-4.188,-12.3,-12.12,196.31,29.48,-3.5376,6.5647,1.3444,-0.94885,-0.81133,14.465,18.266,7.9753,5.1284,3.594,1.864,3.8629,0.73215,18.102,15.933,4.6317,13.05
1.045,1.07,1.0524,-4.706,-13.735,-13.875,219.86,41.6,-4.2413,6.249,0.89736,0.57078,0.34795,23.685,20.07,8.7737,7.5389,4.0447,2.3943,7.5495,1.449,16.307,11.786,5.8146,12.961
