V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,Q5,P7,Q7,P9,P10,Q10,P11,P12,Q12,P13,P14,Q14,LoadMargin
1.045,1.07,1.0581,-4.7169,-13.291,-13.818,220.18,45.46,-5.1238,7.5673,1.8028,-0.71393,1.4589,25.477,8.5748,5.0298,3.0497,5.755,1.684,12.874,12.885,4.7065,-2.3737
1.045,1.07,1.0547,-5.4217,-15.245,-15.514,252.28,67.311,-3.9496,7.8907,2.2416,1.2241,0.24263,26.766,3.5326,6.3027,5.0521,7.5171,1.2397,17.614,12.782,6.4654,3.4804
1.045,1.07,1.0604,-4.1537,-11.486,-11.463,194.43,36.905,-4.8859,8.3004,1.424,1.3447,0.2645,13.488,5.5424,6.6252,2.8409,4.4601,2.7961,12.355,12.206,5.8377,5.1959
1.045,1.07,1.0541,-4.9517,-14.105,-15.573,231.14,37.469,-3.4978,10.036,1.4935,1.6809,-0.075279,39.345,10.097,5.3405,2.5073,4.4288,2.1565,9.4878,15.733,4.3196,5.0088
1.045,1.07,1.0502,-5.2211,-14.7,-16.368,242.88,50.505,-4.2084,5.1573,1.7111,1.2778,-1.3657,47.27,7.2701,9.436,5.9722,2.8118,2.5789,11.867,9.1863,3.3832,3.6126
1.045,1.07,1.0567,-4.4033,-12.811,-13.985,206.14,23.437,-5.3994,7.7473,2.2033,-1.3392,-1.5257,41.699,6.1098,7.6639,3.4088,6.1722,1.9009,9.6351,11.339,3.3685,-4.5126
1.045,1.07,1.055,-4.9752,-13.874,-14.914,231.67,51.548,-3.3944,5.618,1.0316,0.62858,0.1529,29.311,10.543,6.574,3.2358,5.0267,1.2399,9.0153,16.274,3.8461,1.9323
1.045,1.07,1.0523,-4.7414,-13.558,-14.407,221.25,41.325,-5.0097,5.7829,0.90844,-0.51349,1.1796,34.674,7.9373,7.4883,2.7761,3.9645,1.6569,14.958,10.932,7.9807,-1.627
1.045,1.07,1.0583,-4.6028,-12.78,-13.201,214.63,48.257,-4.4403,5.1588,1.8666,-0.053763,1.6097,19.51,9.1011,6.4271,3.5903,5.5575,2.461,10.345,14.373,3.3154,-0.18453
1.045,1.07,1.0557,-5.2119,-14.475,-15.168,242.63,60.374,-4.3858,7.7765,1.4202,1.8771,-0.69167,26.43,6.9771,6.5023,2.0651,4.0337,1.9311,15.228,16.276,4.5328,5.5801
1.045,1.07,1.0545,-5.3059,-14.682,-14.796,246.71,71.542,-4.8012,6.3162,2.5759,-0.48928,0.11766,22.541,8.7332,8.2865,3.59,7.0798,1.9034,18.816,6.6325,5.9716,-1.4503
1.045,1.07,1.0557,-4.8613,-14.426,-15.093,227.52,33.192,-4.2197,10.896,1.2773,-1.3178,-0.20754,33.714,8.4041,5.8612,3.4224,7.0306,1.6695,15.392,16.755,5.557,-3.9692
1.045,1.07,1.0599,-4.958,-13.456,-12.899,230.51,73.416,-2.2982,4.3423,2.735,0.93674,-0.20233,9.2441,6.9081,7.0137,3.1815,7.2427,1.2654,20.677,4.2306,4.8234,3.0565
1.045,1.07,1.0537,-5.419,-15.258,-16.218,252.5,56.815,-3.676,11.879,1.7763,1.102,0.81045,33.005,9.5988,6.2582,3.0514,8.2512,1.8884,11.033,15.235,3.7167,3.0838
1.045,1.07,1.0482,-6.2112,-18.179,-19.467,288.6,68.981,-5.4379,6.9034,1.2319,0.64054,1.744,44.815,4.2886,3.5679,3.5573,9.4287,1.2065,14.943,27.668,6.8385,1.3978
1.045,1.07,1.0574,-5.6211,-15.947,-16.729,261.37,66.874,-2.2162,7.1408,2.0807,-0.91671,1.5272,31.007,12.724,1.3704,3.8,3.7023,0.16551,21.11,12.334,3.4585,-2.4715
1.045,1.07,1.0581,-4.5771,-13.38,-13.949,214.16,32.863,-5.2386,7.8621,1.6235,-1.323,-0.095345,23.345,10.805,4.9096,2.1568,3.9256,2.856,13.537,22.025,5.1816,-4.1742
1.045,1.07,1.0569,-4.5789,-13.057,-13.511,214.22,37.597,-5.0255,9.8988,0.44159,-0.60643,-0.047299,19.672,8.1088,7.485,3.5781,5.6901,1.4559,8.2088,23.151,4.9179,-1.941
1.045,1.07,1.0553,-4.8011,-13.581,-14.378,223.89,45.49,-3.3182,6.3466,2.1887,-1.2862,0.03425,25.877,13.453,5.3614,4.8745,3.7135,1.6425,11.346,14.374,6.587,-4.067
1.045,1.07,1.0502,-5.804,-16.484,-17.114,269.92,70.357,-2.5212,10.012,2.1304,-0.2952,-0.60435,28.764,12.109,8.2204,4.7736,8.2841,1.8967,15.204,16.065,6.0952,-0.75223
1.045,1.07,1.0569,-4.756,-13.602,-14.006,221.88,45.95,-3.4542,5.5269,2.1357,-0.50805,0.41822,23.418,7.0188,5.0647,3.7511,7.5603,1.2678,11.211,18.355,6.6381,-1.6131
1.045,1.07,1.0601,-4.7803,-13.441,-13.192,223.26,53.645,-4.8031,9.9218,2.2466,-2.3771,1.0253,15.664,4.8062,6.0944,5.5048,5.7372,1.4489,17.082,13.696,4.1804,-7.9159
1.045,1.07,1.0551,-5.59,-16.637,-17.282,260.77,51.381,-2.7025,10.453,1.3462,-0.59846,-0.56577,35.77,7.797,3.5042,4.5491,5.6346,2.1881,22.882,19.215,5.1187,-1.539
1.045,1.07,1.0597,-4.8804,-14.271,-14.383,227.88,45.573,-3.068,6.4695,1.5916,1.0986,-1.2992,23.203,8.3063,5.819,2.4331,8.6066,1.7619,19.115,12.995,3.7739,3.4605
1.045,1.07,1.0596,-4.7682,-13.789,-14.578,222.74,38.472,-6.8137,6.9945,2.2903,0.96924,-0.51286,28.889,10.338,3.5851,4.5536,4.9542,0.98946,13.851,14.198,4.2148,3.1199
1.045,1.07,1.0579,-4.9546,-13.688,-14.198,230.94,56.149,-3.8856,8.6997,1.234,-1.3115,0.2059,21.399,11.024,5.9221,2.484,5.7217,1.5488,11.653,14.81,3.7222,-4.1806
1.045,1.07,1.0524,-5.4788,-17.114,-17.902,256.04,34.733,-4.0558,8.7633,1.7443,1.0443,0.46676,36.004,12.992,5.8941,5.2468,6.4505,0.38113,22.306,25.084,3.4207,2.5052
1.045,1.07,1.0564,-4.7155,-13.742,-14.263,220.6,35.789,-4.7181,9.3985,0.74154,0.62447,-1.3595,29.279,8.9508,7.4381,3.5046,6.7797,1.5148,15.267,11.728,5.8712,2.0184
1.045,1.07,1.0572,-4.7827,-14.014,-14.843,223.36,36.083,-3.2149,5.8049,1.4596,1.4798,-1.631,34.62,7.123,6.6319,2.0882,4.6897,2.0297,17.625,14.212,3.1564,4.6244
1.045,1.07,1.0616,-4.4297,-12.97,-13.441,207.58,26.766,-3.2462,9.784,1.887,0.98308,0.66437,24.606,9.6028,2.2852,3.2533,7.0541,1.4835,12.802,14.626,4.5306,3.3928
1.045,1.07,1.0526,-5.2301,-14.04,-15.145,242.81,69.011,-5.2873,4.2511,1.6241,-0.26679,0.36813,28.799,8.9898,6.1586,4.2239,5.9983,1.5203,4.8711,15.272,7.051,-0.79267
1.045,1.07,1.0582,-4.2493,-11.686,-12.107,198.61,38.392,-3.0248,7.213,1.0841,-1.6041,-0.03215,21.86,11.763,6.4624,4.8229,5.0854,1.1245,9.8023,4.0362,6.6558,-6.0438
1.045,1.07,1.0514,-5.235,-14.649,-15.892,243.63,55.324,-3.7427,7.1874,1.3896,-0.77942,1.9114,33.489,11.931,7.3891,3.6673,2.02,1.4742,11.92,17.129,3.7466,-2.2197
1.045,1.07,1.0584,-4.0875,-12.16,-12.369,191.83,20.009,-5.1243,6.8194,1.4841,-0.34574,1.3505,22.56,11.455,7.8371,3.2471,6.724,1.5835,14.477,10.118,4.6902,-1.2727
1.045,1.07,1.0535,-5.2889,-14.897,-15.229,246.34,62.742,-4.6258,8.3735,0.74114,-0.014334,-0.68779,21.344,11.668,8.4618,2.9334,6.4758,1.1635,15.882,14.941,6.508,-0.04161
1.045,1.07,1.0567,-4.5918,-13.963,-14.834,214.95,22.181,-2.1422,5.9648,1.4416,0.19709,0.95453,38.793,8.2682,4.6742,1.0029,8.0613,1.1961,16.037,15.559,4.1357,0.60794
1.045,1.07,1.0629,-4.3863,-12.116,-12.705,205.27,36.601,-4.9134,10.837,0.99382,-0.52399,0.47152,26.122,2.0554,4.1408,3.2607,4.8944,1.9771,9.063,15.128,1.5011,-1.9259
1.045,1.07,1.0545,-5.2167,-14.442,-15.82,242.57,56.75,-1.8255,6.0616,2.3192,-0.36575,-0.87135,33.437,14.806,4.1734,2.4905,4.1527,0.82931,9.3906,14.258,4.9754,-1.061
1.045,1.07,1.0553,-5.1812,-15.261,-16.472,241.69,40.804,-2.851,7.1596,1.4103,0.47074,1.627,42.861,6.4053,2.2337,4.3692,6.9465,1.2046,14.199,16.979,4.6242,1.3133
1.045,1.07,1.0559,-5.1859,-14.044,-14.871,241.51,62.275,-6.7995,10.594,1.0506,1.3295,-0.025866,21.112,10.817,4.2628,2.8111,3.7968,1.6065,8.7436,18.549,7.0146,4.0154
1.045,1.07,1.06,-4.8927,-14.905,-15.385,228.96,31.594,-3.9938,7.8965,1.7612,-0.49624,-0.51332,23.223,12.706,2.4645,3.8668,6.759,1.7352,15.751,27.098,3.2565,-1.3929
1.045,1.07,1.0562,-4.9102,-13.36,-13.892,228.7,57.904,-2.4075,8.3971,1.5874,-0.48031,0.59647,25.164,8.7313,6.9189,1.3665,6.764,0.92947,11.833,9.0062,4.7213,-1.5598
1.045,1.07,1.0563,-5.5835,-15.83,-16.603,259.62,67.27,-5.6521,5.7105,1.5894,0.31987,-0.0031734,32.02,8.6471,3.4518,3.6198,5.8042,2.1743,18.408,14.375,4.6363,0.87245
1.045,1.07,1.0597,-4.4435,-12.984,-13.308,208.05,31.152,-4.8024,7.3437,0.50183,1.8308,-0.28451,22.197,4.0269,5.7304,3.5157,7.4461,1.9374,11.155,21.036,4.5181,6.1193
1.045,1.07,1.0566,-4.4219,-12.294,-13.505,206.68,32.306,-2.8722,8.8268,1.3685,-1.7881,-0.32292,36.254,8.4585,5.1928,1.373,3.1652,0.94472,8.669,11.426,5.6874,-6.2018
1.045,1.07,1.0525,-5.4945,-15.426,-16.24,255.36,65.555,-1.9341,5.9681,1.9263,2.9352,-0.91398,27.644,12.932,7.0796,3.5308,4.3266,1.6904,17.168,12.34,5.4362,8.0707
1.045,1.07,1.0598,-4.892,-13.458,-13.594,228.05,58.486,-3.6983,8.8505,2.0413,-0.84321,1.0166,17.962,7.5548,5.0429,2.9889,4.6142,1.6746,16.059,12.371,3.6403,-2.7644
1.045,1.07,1.06,-4.9876,-14.566,-14.539,232.8,49.768,-2.1069,6.9132,1.4723,0.67392,-0.97206,18.434,5.7559,5.6012,3.1026,6.7245,1.7173,19.305,21.329,2.7985,2.0295
1.045,1.07,1.0529,-4.8321,-13.759,-15.522,225.38,36.546,-5.3739,6.101,1.0767,-2.5725,-1.103,47.014,10.569,6.5946,2.7731,7.0098,1.8645,4.3824,13.728,4.6986,-7.7132
1.045,1.07,1.0583,-4.884,-14.499,-14.517,228.38,41.687,-4.3476,8.3953,1.2032,0.034779,0.17014,19.999,5.6537,6.4774,3.1663,7.8246,1.0751,17.078,24.124,3.6786,0.10315
1.045,1.07,1.0575,-4.8077,-13.721,-13.938,224.15,51.796,-2.8903,4.165,0.35677,-2.8256,1.3815,24.415,10.617,5.6338,3.2682,10.322,0.76996,13.431,9.3004,5.5084,-9.1895
1.045,1.07,1.06,-4.715,-13.18,-13.125,220.33,49.285,-4.3666,10.901,1.718,0.77848,-0.11988,17.282,2.6744,5.2708,2.8037,3.5268,1.4201,18.332,15.397,5.7341,2.6176
1.045,1.07,1.0582,-4.7793,-14.174,-14.362,223.33,39.021,-2.3572,6.3212,1.6837,0.55817,2.2336,25.968,8.0117,6.0911,5.5437,6.5465,1.9643,19.905,11.859,2.2778,1.7659
1.045,1.07,1.0574,-4.8843,-13.863,-14.459,227.9,47.4,-3.9241,8.1434,2.1423,-1.1601,0.011581,28.419,7.3941,5.1323,2.2984,5.7272,1.302,14.265,15.362,4.9658,-3.6583
1.045,1.07,1.0542,-4.7093,-13.299,-13.864,219.51,47.476,-4.3033,4.0124,1.9669,-0.71553,-1.3963,26.918,10.148,8.9832,3.0303,6.8567,1.7345,12.053,10.477,6.7992,-2.3413
1.045,1.07,1.0566,-5.2964,-15.014,-15.124,246.46,66.584,-4.6563,5.118,1.8214,-0.94132,-0.90157,22.48,6.4658,5.241,2.1849,6.8756,2.1946,19.857,15.715,7.026,-2.7314
1.045,1.07,1.06,-4.3639,-12.97,-13.498,204.17,27.58,-3.6308,3.5014,1.5416,-1.1767,0.50891,26.685,10.52,4.2151,4.5236,7.2751,2.3771,12.325,15.037,3.9997,-4.0219
1.045,1.07,1.0512,-5.6182,-15.708,-16.57,261.07,69.502,-3.0252,7.083,1.6271,0.77991,1.034,27.075,10.702,6.7566,5.2215,5.1541,0.805,12.209,19.616,5.4846,2.0673
1.045,1.07,1.056,-4.872,-13.77,-13.871,227.19,54.14,-4.5544,6.4006,1.2094,-0.2065,-0.026431,16.69,6.3475,7.1489,4.1417,5.7983,2.2257,13.457,20.236,6.7575,-0.64274
1.045,1.07,1.0576,-4.3685,-11.776,-12.211,203.68,47.046,-3.1573,5.2559,1.9564,-0.24665,1.225,19.776,7.1313,6.3102,3.8151,5.7275,1.7249,6.8555,10.568,6.1469,-0.90598
1.045,1.07,1.0541,-4.8838,-13.949,-14.567,227.73,47.563,-3.6735,5.7754,1.2795,-0.2875,-0.035752,23.388,14.092,7.671,3.4335,5.122,0.98357,12.954,15.571,5.9614,-0.88663
1.045,1.07,1.0576,-4.8099,-13.498,-14.186,224.13,49.272,-4.9765,4.2881,1.005,2.8524,-0.61333,25.732,10.524,6.5615,4.2137,5.3293,2.5026,13.426,8.8783,3.9246,9.3405
1.045,1.07,1.0563,-4.4266,-13.19,-14.383,207.69,15.94,-6.1752,10.384,0.49655,0.26704,-0.47721,38.476,11.462,5.84,3.4208,7.7603,1.8327,8.0913,13.791,5.1938,0.86543
1.045,1.07,1.0567,-5.1241,-14.562,-15.903,238.98,44.608,-3.8608,9.5639,1.4326,1.3639,-0.51029,40.988,7.0931,3.2645,2.501,8.93,0.81531,8.2328,14.604,4.0998,4.0213
1.045,1.07,1.0615,-4.5887,-13.613,-14.275,214.59,31.056,-4.1621,4.7366,0.54784,0.51953,0.59436,26.818,9.8516,2.0747,3.85,6.7706,1.7196,12.862,19.223,2.955,1.6845
1.045,1.07,1.0512,-4.7239,-14.363,-15.23,221.05,25.003,-4.2784,6.9757,2.1083,-0.32272,1.7193,37.843,7.9173,7.1856,4.5856,8.3831,1.6311,12.256,18.851,7.5436,-0.92365
1.045,1.07,1.0568,-4.586,-14.011,-14.507,214.61,26.045,-2.6999,4.3596,1.579,0.081027,-1.6953,26.409,8.835,5.4819,2.2129,4.3008,1.765,17.872,25.255,6.1696,0.23227
1.045,1.07,1.0493,-5.4011,-14.618,-15.918,251.1,64.854,-3.1248,10.161,1.8368,-0.12255,0.90193,37.703,7.0663,7.5453,3.3201,3.1025,1.0388,10.328,12.26,7.1614,-0.34618
1.045,1.07,1.0568,-4.7525,-12.729,-13.979,221.3,51.179,-3.5355,7.3715,1.9392,-2.0306,1.3999,37.144,7.8192,4.8417,2.7515,4.789,2.0762,7.1656,5.8453,3.4807,-6.8068
1.045,1.07,1.0564,-4.7957,-13.301,-13.765,223.88,49.094,-3.4014,10.673,1.3179,-0.86772,-0.17546,22.564,10.485,6.0781,4.1811,5.8462,1.5155,10.982,11.366,6.8862,-2.8546
1.045,1.07,1.0581,-5.3635,-14.551,-14.687,249.22,78.242,-4.7918,6.4007,1.5068,-1.4787,0.78698,19.092,9.4915,4.4707,4.4502,10.184,2.2129,12.51,8.1394,5.4614,-4.415
1.045,1.07,1.0608,-4.4715,-11.661,-11.988,208.27,57.352,-3.2929,6.3313,1.0494,-0.93318,0.27611,12.807,4.8929,7.8354,2.9511,4.6708,1.0232,4.5004,17.464,0.62881,-3.4133
1.045,1.07,1.0586,-4.816,-13.29,-13.964,224.6,50.209,-2.0913,9.3897,2.5438,-2.2931,0.66017,22.409,13.958,4.2664,5.5308,4.4597,2.3187,9.54,11.767,3.5526,-7.5093
1.045,1.07,1.0536,-5.094,-14.475,-15.005,237.12,56.263,-2.1633,4.7641,1.7116,-0.43204,2.0409,26.844,10.475,7.3085,1.9923,8.0359,1.5397,14.095,14.05,4.7295,-1.2869
1.045,1.07,1.0566,-5.3887,-14.952,-15.463,250.33,70.765,-2.0869,4.5409,2.1701,-0.26334,0.73422,26.8,4.4152,4.7132,2.5656,8.554,1.776,13.157,17.309,3.8348,-0.75283
1.045,1.07,1.057,-5.2983,-15.249,-16.345,247.13,49.23,-4.4076,10.244,1.3236,-2.2166,-0.036336,43.937,4.6438,2.6895,3.6442,8.7948,0.92436,13.309,13.627,4.2153,-6.3173
1.045,1.07,1.0573,-4.1419,-11.945,-12.093,193.97,29.214,-3.4824,5.9592,1.3777,-0.7283,-0.25018,12.884,14.437,9.0544,3.4604,5.0026,1.9605,10.597,16.066,5.3771,-2.6234
1.045,1.07,1.0542,-5.2915,-15.654,-16.777,246.96,42.044,-4.6299,8.8076,1.1174,0.62441,1.016,39.256,13.367,4.8445,1.3448,6.3233,1.8287,18.211,14.948,3.4704,1.7079
1.045,1.07,1.0621,-4.5621,-13.027,-12.989,213.11,44.473,-3.5977,6.2555,2.3627,-0.41317,-0.27051,16.944,7.8568,4.3018,3.7552,5.903,1.0192,17.132,12.558,4.2795,-1.432
1.045,1.07,1.0586,-4.3964,-13.221,-13.235,206.18,26.183,-3.6664,8.6089,1.9011,-1.1174,-1.1374,20.628,6.822,6.7701,2.9025,6.5554,1.2227,16.54,20.806,6.0434,-3.6121
1.045,1.07,1.0543,-5.3993,-16.057,-17.189,251.84,43.873,-4.5828,8.1822,2.1579,0.35154,0.15676,37.563,15.511,3.216,3.3328,6.3632,1.0362,17.5,16.546,5.0043,0.92963
1.045,1.07,1.05,-6.3184,-17.278,-18.62,292.85,90.369,-5.257,8.3268,1.5916,-0.3877,0.22248,42.984,7.8321,3.9648,3.0335,6.173,2.114,16.263,10.857,6.7598,-0.91598
1.045,1.07,1.0511,-5.4106,-14.327,-15.834,251.39,67.613,-3.9011,10.865,2.6,0.55661,-0.9688,30.726,9.3767,7.3124,2.7009,0.23527,2.2756,5.8151,20.841,5.098,1.5625
1.045,1.07,1.055,-5.1197,-15.281,-16.298,239.34,34.539,-2.9595,10.785,1.3945,0.2569,-1.9441,44.007,8.2562,6.9718,2.612,7.7757,2.5774,18.436,11.558,2.9747,0.72967
1.045,1.07,1.0571,-4.9238,-14.247,-15.273,229.64,41.521,-1.5267,5.5852,1.2266,0.19175,-2.253,36.61,10.769,4.3336,2.3019,6.3957,1.3377,14.731,11.349,5.0644,0.58585
1.045,1.07,1.0532,-5.0326,-13.904,-15.34,234.67,45.708,-3.1117,11.447,1.3524,2.5828,-0.3121,35.853,10.743,5.5151,3.7626,8.1029,2.0893,2.5866,13.219,6.1594,7.7976
1.045,1.07,1.0525,-5.5955,-16.819,-18.133,260.85,45.236,-5.7733,6.8888,1.1412,1.1245,0.60409,42.204,9.7643,2.0371,3.6352,8.2305,1.9933,14.614,25.237,6.3429,2.716
1.045,1.07,1.0595,-4.6123,-12.846,-13.488,215.12,44.704,-2.4893,5.9112,2.3162,0.49464,-0.22624,28.763,6.5356,5.1745,3.4893,8.7333,1.4255,9.152,8.6223,3.4725,1.7019
1.045,1.07,1.0546,-5.4265,-15.425,-16.19,252.95,58.189,-5.4339,11.043,0.71239,-1.1911,0.72717,30.673,8.257,5.3684,4.8804,6.7906,1.767,12.762,18.865,4.8043,-3.3144
1.045,1.07,1.0539,-5.5065,-15.773,-16.581,256.54,57.843,-4.659,9.7552,0.75312,2.345,0.43101,29.408,10.839,5.3381,3.9241,4.3876,2.2229,17.628,17.3,5.0233,6.3633
1.045,1.07,1.0604,-4.5084,-13,-13.516,210.96,33.354,-3.4517,8.8589,2.0154,-0.9544,-0.37077,26.713,10.04,4.6075,4.7729,6.3406,1.519,12.873,10.633,3.6949,-3.2964
1.045,1.07,1.0567,-4.7648,-13.33,-14.226,222.32,44.529,-3.1802,7.9931,1.0837,-0.9695,-0.94826,30.192,10.511,6.1955,3.2509,5.9234,1.477,9.5094,11.956,4.6725,-3.1651
1.045,1.07,1.0518,-5.5671,-16.154,-17.746,259.24,51.073,-4.9001,7.8917,1.3329,-0.19248,-1.1477,40.172,15.273,4.8776,2.4448,5.5302,1.2703,11.519,21.94,4.4616,-0.48715
1.045,1.07,1.0586,-5.0999,-14.155,-14.213,237.7,62.55,-4.9922,9.843,2.2561,-1.173,2.0276,14.85,12.088,3.666,4.7561,4.4104,2.0571,17.206,12.171,5.6722,-3.6472
1.045,1.07,1.0631,-4.2511,-12.693,-12.629,199.53,25.303,-4.4222,8.4956,1.456,-2.1422,-0.69937,12.174,7.5066,4.7946,3.8694,8.8451,1.6932,8.6729,28.914,2.8154,-6.7188
1.045,1.07,1.057,-4.7567,-13.568,-14.317,222.02,41.793,-4.8139,6.7596,2.0493,0.93636,-0.018154,27.26,13.069,4.5479,3.9738,3.7687,1.1522,14.906,10.118,6.3965,3.0318
1.045,1.07,1.0625,-4.7504,-13.002,-13.259,221.13,58.373,-3.2171,3.3389,0.97303,1.7676,-0.91033,16.498,8.5848,3.5295,2.9399,5.8571,0.80245,13.697,10.715,3.6359,6.0354
1.045,1.07,1.0513,-4.9179,-15.037,-16.335,230.1,23.054,-3.6739,8.3289,1.7662,-0.17537,0.27776,49.626,6.4671,6.7167,2.8867,5.8889,1.1484,17.413,16.249,5.5933,-0.48071
1.045,1.07,1.0579,-4.4209,-13.253,-13.199,207.33,27.669,-2.616,9.2248,1.1037,-1.3006,0.28282,17.093,11.462,7.7187,2.2369,6.2942,1.508,17.269,19.074,4.7409,-4.2627
1.045,1.07,1.0483,-5.955,-16.135,-17.031,276.53,83.31,-3.7097,11.849,0.41201,0.31147,0.24442,34.427,3.6438,10.019,3.6126,6.9763,1.0812,12.089,14.96,5.6241,0.79611
1.045,1.07,1.0583,-4.9242,-14.236,-14.782,229.63,47.074,-4.9456,4.403,1.3207,1.8582,-0.32878,22.667,6.6042,2.6595,3.7338,8.0335,2.1029,10.284,24.423,6.6354,5.4772
1.045,1.07,1.057,-5.0493,-14.276,-14.69,235.59,52.526,-3.988,10.082,1.383,0.43931,-1.8032,22.762,7.9798,6.8496,3.7971,6.0275,0.98242,13.784,17.356,5.0428,1.3425
1.045,1.07,1.0579,-5.5273,-15.952,-17.373,257.52,52.074,-4.8849,8.8761,1.0643,0.0086888,-0.49106,47.613,9.2984,2.1351,3.5688,3.1659,1.9048,21.411,8.458,0.97837,0.023545
1.045,1.07,1.0554,-5.0391,-14.472,-15.232,234.93,48.21,-2.5678,6.6287,1.2896,0.096364,-0.1789,28.671,7.7633,7.5325,4.6644,8.626,1.7525,8.6789,20.705,2.4396,0.28461
1.045,1.07,1.0547,-5.1092,-14.2,-14.975,238.19,54.199,-4.9822,11.092,2.8486,-0.38995,-0.57845,27.342,7.1426,6.9182,3.4291,2.9213,1.1073,12.64,18.684,5.2303,-1.1674
1.045,1.07,1.0491,-5.3519,-16.234,-17.813,250.24,29.778,-5.2641,12.52,1.7842,-0.70053,-0.80433,55.49,8.537,6.2336,3.6233,8.4625,1.9286,15.186,14.973,6.867,-1.7626
1.045,1.07,1.0568,-4.6534,-13.371,-13.482,217.3,44.299,-3.6274,5.9529,1.4769,0.23263,-0.69056,18.101,9.703,9.1671,4.7263,6.8886,1.543,13.875,14.443,4.3388,0.76999
1.045,1.07,1.0561,-5.3289,-14.564,-15.139,248.11,66.569,-4.0714,11.52,2.0079,-1.4472,-1.3895,20.301,10.586,7.3005,3.7905,5.4362,0.88549,9.9769,19.222,3.424,-4.2319
1.045,1.07,1.0522,-5.3535,-15.511,-16.054,249.5,56.099,-6.1989,7.6953,1.6215,-0.45934,-0.64916,27.398,8.0044,8.3301,5.7128,5.8795,1.7409,15.268,21.394,6.2066,-1.2524
1.045,1.07,1.0532,-5.1512,-14.25,-15.985,239.5,53.361,-3.5535,4.579,1.2997,-0.92294,-0.84717,44.092,12.889,5.3283,3.3214,6.7646,1.5333,5.9634,8.2524,4.4667,-2.7034
1.045,1.07,1.0559,-4.4708,-12.605,-12.762,209.14,39.337,-5.9382,9.8053,2.2055,0.80704,0.42322,19.202,6.7047,9.4241,3.1287,7.532,0.89297,10.519,13.84,6.1499,2.8139
1.045,1.07,1.0539,-5.4873,-15.149,-16.43,254.75,68.619,-5.6075,3.6516,1.7042,-0.2208,0.065021,31.517,14.011,5.2366,3.2035,6.6299,1.5343,8.0524,16.322,3.8503,-0.61191
1.045,1.07,1.056,-4.9646,-13.748,-14.737,231.61,48.077,-1.2652,11.776,1.2622,-0.53643,0.5279,32.194,8.1609,4.2898,3.2958,8.2591,1.339,5.9381,14.132,5.3816,-1.6732
1.045,1.07,1.062,-4.7881,-13.283,-13.877,223.31,49.694,-3.4616,7.3603,1.1715,1.672,-1.4961,20.221,8.1798,2.9966,1.6731,3.9384,1.1647,12.432,18.477,3.1532,5.5115
1.045,1.07,1.0592,-4.6608,-12.881,-14.078,217.35,42.722,-3.6494,6.392,1.2056,-0.92546,0.11355,32.207,8.9188,2.3395,2.2843,5.4093,1.2346,5.8516,15.461,4.4332,-3.0908
1.045,1.07,1.059,-4.8205,-13.606,-13.922,224.92,49.49,-3.3837,7.6231,1.5669,0.4904,-0.30572,20.047,7.7916,3.3439,2.2555,6.0545,1.0506,13.775,17.545,7.0037,1.5724
1.045,1.07,1.0545,-5.0861,-15.068,-15.945,237.65,38.351,-5.0562,9.6829,2.0722,-0.80967,-0.3271,34.468,9.0924,6.1808,4.4747,6.5488,1.6576,13.856,20.822,4.4326,-2.2797
1.045,1.07,1.0532,-4.7752,-14.507,-15.405,223.64,24.319,-4.6187,9.3516,1.7026,-0.89949,-1.4386,38.116,11.756,8.3216,2.2525,6.384,1.7909,16.841,15.819,5.5165,-2.6286
1.045,1.07,1.0571,-4.8341,-13.733,-14.411,225.69,44.568,-4.3559,8.9963,2.1709,-2.0684,1.377,30.009,11.777,5.2272,3.6407,6.3268,2.1796,13.613,9.1206,4.1163,-6.6478
1.045,1.07,1.0632,-4.0296,-11.32,-11.62,188.85,27.977,-5.6879,7.7267,1.9881,0.20091,0.57532,19.523,10.079,3.3318,2.3681,5.147,1.5885,12.119,7.2763,5.082,0.80257
1.045,1.07,1.0561,-4.673,-13.455,-13.926,218,43.187,-4.3653,3.1544,0.97707,1.1852,-1.1557,25.486,3.3309,7.8927,3.2297,7.6341,2.0842,10.814,20.654,5.535,3.7563
1.045,1.07,1.0564,-5.0542,-14.164,-15.279,235.64,49.373,-6.382,8.573,1.1723,1.0955,-0.29554,33.61,11.348,4.5437,2.405,6.3649,2.529,10.84,11.298,4.882,3.3632
1.045,1.07,1.0589,-4.6259,-14.312,-14.468,216.64,26.777,-2.4968,5.0335,1.1364,-0.21557,-0.054506,28.651,1.397,4.3413,4.9798,5.5021,1.8324,21.284,23.841,4.9352,-0.63519
1.045,1.07,1.0559,-5.0544,-13.942,-14.516,235.18,61.311,-5.5296,5.1615,1.6903,0.88705,-1.772,28.195,3.2871,8.2835,4.46,5.7469,1.6298,13.222,12.153,4.7879,2.7709
1.045,1.07,1.0495,-5.0067,-14.495,-15.627,234,36.104,-2.0548,12.907,1.0538,0.49825,1.5629,39.919,6.7618,8.6247,4.0289,5.3221,1.7841,11.601,16.211,6.1449,1.4281
1.045,1.07,1.058,-5.7125,-15.952,-16.653,265.51,72.583,-2.4645,8.6776,2.8433,0.33874,-1.3285,26.749,8.9718,3.8155,4.4518,10.353,1.2762,10.579,18.683,1.8964,0.90355
