V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,P7,P9,P10,Q10,P11,P12,P13,P14,LoadMargin
1.045,1.07,1.0564,-5.2681,-14.362,-15.244,245.05,65.178,-4.2875,8.3236,-1.0194,27.277,11.275,4.2438,4.9452,5.1426,10.147,12.061,33.695
1.045,1.07,1.0566,-4.9854,-14.071,-14.506,232.57,51.408,-2.4085,9.6176,-0.22857,20.599,11.204,5.8418,2.7465,4.3951,14.655,17.603,34.441
1.045,1.07,1.0553,-5.0994,-14.564,-14.97,237.48,55.31,-2.4293,5.0842,1.929,22.92,7.4699,6.8218,3.1067,7.156,14.472,18.856,22.067
1.045,1.07,1.0522,-5.3294,-15.12,-16.213,248,56.627,-4.1139,6.1187,0.13102,35.144,9.1192,6.9526,4.0298,5.4506,12.477,16.704,25.467
1.045,1.07,1.0572,-4.5965,-12.869,-13.507,214.72,41.256,-4.8394,8.5572,-0.099327,25.655,6.8035,6.7218,4.2477,6.8593,7.4376,15.241,23.068
1.045,1.07,1.0542,-4.8448,-14.145,-14.951,226.43,36.458,-3.1968,9.3059,-0.7372,30.911,6.9074,6.9949,2.6673,3.8806,13.571,23.321,20.122
1.045,1.07,1.0572,-4.4657,-12.366,-13.158,208.46,40.254,-4.4528,6.3839,-0.31374,27.342,7.7495,6.6465,4.4713,4.4601,8.1285,11.826,27.278
1.045,1.07,1.0586,-4.6779,-14.013,-14.645,218.73,30.949,-2.9613,5.3843,-0.33588,29.963,11.83,3.464,3.2091,7.9477,14.944,15.604,37.083
1.045,1.07,1.0529,-5.5499,-15.874,-16.736,258.04,64.732,-5.3361,4.5585,-1.2586,30.712,11.811,6.1625,3.9581,4.7673,16.526,18.813,31.471
1.045,1.07,1.0535,-5.0774,-14.626,-15.127,236.75,50.481,-3.8765,7.1534,0.49077,29.948,6.0144,8.78,3.3117,6.8454,16.281,15.236,17.839
1.045,1.07,1.0603,-4.3898,-12.285,-12.982,205.12,35.542,-4.2836,6.5751,2.6611,22.053,10.657,3.8232,3.1322,5.4442,8.6524,12.536,38.271
1.045,1.07,1.0567,-4.5092,-12.603,-13.947,210.53,34.121,-3.9751,6.7557,-0.99878,37.848,9.823,4.6456,3.1406,3.3685,8.3803,9.7615,33.345
1.045,1.07,1.0531,-5.4501,-16.072,-16.953,253.72,53.995,-4.1788,3.8706,-0.48395,33.156,12.596,5.395,3.1135,7.9707,15.867,20.627,33.013
1.045,1.07,1.0543,-5.4355,-15.497,-16.103,253.08,61.628,-3.4929,8.2624,-1.8082,29.707,9.1901,6.095,4.3322,8.5274,13.77,16.756,25.49
1.045,1.07,1.0595,-4.3334,-12.334,-12.504,202.49,37.56,-2.8409,4.5699,1.3916,25.015,2.2054,6.6234,4.635,5.1027,16.616,7.7573,8.045
1.045,1.07,1.0479,-6.0812,-18.3,-19.856,282.92,55.233,-3.2076,6.8064,-0.89774,53.139,11.35,4.7672,3.727,6.7827,21.446,18.922,25.007
1.045,1.07,1.0576,-4.546,-13.327,-13.929,212.84,30.059,-5.4865,8.7416,-0.60911,31.742,9.6784,6.2492,2.7227,4.7886,17.583,9.5975,32.41
1.045,1.07,1.0552,-5.9034,-15.783,-16.555,273.95,87.679,-3.5059,10.596,-0.23596,26.551,6.9201,3.7131,3.0959,4.6984,13.811,15.785,18.216
1.045,1.07,1.0597,-4.6978,-12.842,-13.36,218.85,53.198,-3.8703,5.2171,0.73429,22.192,6.832,4.1308,2.889,5.3652,11.075,12.207,23.335
1.045,1.07,1.0573,-4.9542,-14.008,-14.114,231.26,53.567,-4.3722,10.099,-1.8702,22.277,7.857,7.239,4.8411,8.4272,14.383,11.378,24.961
1.045,1.07,1.0549,-5.3365,-14.62,-15.558,248.03,66.861,-3.2755,6.5429,-0.72163,32.012,6.6306,5.2124,3.3729,4.8686,12.284,14.06,19.281
1.045,1.07,1.0517,-5.6212,-15.836,-17.523,261.46,58.755,-3.7452,8.9926,-1.0627,47.994,10.756,4.0438,2.9501,4.1962,14.098,11.215,28.238
1.045,1.07,1.0584,-4.8278,-13.797,-14.005,225.58,46.346,-4.397,9.991,-1.0133,21.947,1.6183,5.4819,4.5133,9.1399,9.3205,23.693,5.0059
1.045,1.07,1.0586,-4.3016,-12.137,-12.891,201.19,31.133,-4.0473,7.0375,0.21301,28.625,2.6877,5.4231,3.3454,1.7491,11.382,17.373,9.5031
1.045,1.07,1.0572,-4.5021,-12.718,-13.375,210.36,37.594,-4.7716,7.0952,0.2252,29.717,4.3244,6.8862,4.3732,5.0761,11.255,12.367,14.96
1.045,1.07,1.0552,-4.7455,-13.946,-14.725,221.73,34.428,-2.2336,6.8553,-0.2242,35.767,11.205,6.6943,3.299,6.7958,16.448,7.7887,35.203
1.045,1.07,1.0615,-4.865,-13.693,-13.6,227.03,55.651,-5.6571,8.0202,-0.84619,15.302,9.0653,3.8682,3.5221,7.0471,16.958,12.362,29.802
1.045,1.07,1.0541,-4.9446,-14.282,-15.587,230.9,36.46,-5.2822,9.1246,1.6671,38.566,9.9153,5.7045,3.6645,5.3774,10.748,15.053,29.522
1.045,1.07,1.0575,-4.7994,-13.075,-13.614,223.54,55.272,-2.533,6.8331,0.61181,24.288,6.9303,6.0273,2.5075,7.2588,9.8021,10.496,23.072
1.045,1.07,1.0523,-5.6193,-16.267,-16.908,261.53,62.977,-3.8781,7.3414,-1.5369,37.746,5.2219,7.2802,3.667,7.913,19.806,14.718,13.756
1.045,1.07,1.0504,-5.4657,-15.51,-16.267,254.31,62.171,-2.6888,7.6484,-0.10464,26.376,12.472,9.2062,4.9886,7.3309,10.735,19.725,33.611
1.045,1.07,1.0549,-5.3969,-15.427,-16.003,251.32,59.567,-3.9698,7.7073,1.5572,32.58,3.1051,5.9148,4.1295,6.7364,17.991,15.426,8.714
1.045,1.07,1.0544,-5.0958,-14.7,-15.402,237.79,45.943,-3.1815,9.4659,2.3665,28.572,9.5988,6.7711,3.6201,5.1522,15.722,16.28,28.169
1.045,1.07,1.0595,-4.5172,-13.098,-12.95,211.06,43.404,-4.8393,4.2561,-2.0729,19.234,5.4179,6.9944,3.7228,8.4801,15.809,14.253,18.611
1.045,1.07,1.052,-5.2898,-16.135,-16.681,247.29,37.851,-4.0871,10.326,0.91944,33.206,9.3845,8.0433,2.5158,7.7916,20.581,22.376,24.359
1.045,1.07,1.0567,-5.1264,-14.769,-15.182,239.37,49.544,-4.9049,10.983,-0.2758,25.279,5.2814,5.4653,6.2287,6.7152,13.21,21.091,15.464
1.045,1.07,1.0607,-4.6628,-13.832,-14.027,218.24,35.286,-6.8316,7.6581,-0.16909,21.243,11.277,3.8933,3.6654,6.3491,17.941,15.803,36.713
1.045,1.07,1.0571,-5.2636,-14.845,-15.91,245.09,55.321,-3.3649,7.5389,-0.22649,37.838,5.2545,2.2146,3.4987,5.629,13.89,14.563,15.249
1.045,1.07,1.0578,-4.7345,-13.261,-13.675,221.02,46.908,-3.5596,8.7817,0.15929,20.478,11.423,6.0774,2.9751,4.7439,13.616,12.603,37.934
1.045,1.07,1.0581,-4.8814,-13.67,-13.889,227.61,53.603,-1.4943,7.9893,0.11438,16.883,9.0194,5.4153,5.1983,5.4996,12.764,16.486,28.79
1.045,1.07,1.0543,-5.5772,-15.773,-16.364,259.75,63.823,-3.0774,11.732,0.71976,29.169,5.7298,5.677,3.9667,5.9334,16.641,18.577,15.486
1.045,1.07,1.055,-5.1508,-14.862,-15.457,240.26,50.06,-4.0568,8.6343,-0.10599,28.206,10.719,6.4999,5.2563,6.1232,15.482,14.591,31.422
1.045,1.07,1.056,-4.9558,-14.534,-15.012,231.22,45.104,-5.4022,4.8001,0.88087,26.069,6.8734,6.3278,3.7518,5.4656,16.541,21.111,20.307
1.045,1.07,1.055,-5.0978,-14.353,-15.242,237.33,54.761,-3.693,5.4992,-0.71078,28.811,9.0446,5.4875,2.8558,3.1729,13.454,19.286,26.717
1.045,1.07,1.0606,-3.8951,-11.096,-11.371,182.92,19.638,-4.2895,9.3022,1.6385,21.526,3.9467,6.8004,2.3478,4.0708,12.022,12.397,15.758
1.045,1.07,1.0548,-5.091,-14.532,-15.39,236.94,52.719,-1.0826,3.7808,-0.32224,36.868,4.4864,5.5053,2.3688,4.7808,17.377,13.859,13.262
1.045,1.07,1.0566,-5.237,-14.276,-14.704,243.5,68.971,-2.2037,7.1681,0.44925,22.011,6.5536,5.6086,1.728,7.8094,11.733,15.409,19.673
1.045,1.07,1.0581,-4.6192,-13.565,-14.118,216.29,30.774,-4.0554,10.027,-0.39507,28.081,9.7419,5.1449,3.3359,4.1232,16.733,14.936,31.679
1.045,1.07,1.052,-5.0616,-14.642,-15.795,236.11,42.255,-4.0654,7.7611,0.54017,36.106,8.0317,7.5491,5.6304,2.4777,13.209,19.094,22.904
1.045,1.07,1.0557,-5.3779,-15.821,-17.025,250.75,45.949,-5.9273,7.4682,1.3536,44.655,9.8712,2.5027,2.0167,5.4363,21.448,10.176,27.007
1.045,1.07,1.0566,-4.4506,-12.918,-13.505,208.48,27.878,-4.0778,10.19,0.93698,30.249,6.3893,7.6231,5.1155,6.0486,12.393,11.169,21.884
1.045,1.07,1.0581,-5.1195,-14.843,-15.481,239.17,44.996,-4.3351,11.727,-0.51668,30.123,10.298,3.1346,2.3522,9.0282,14.017,15.997,30.491
1.045,1.07,1.0595,-4.6581,-13.778,-13.862,217.93,35.703,-3.8682,7.6126,2.7703,17.929,9.8808,4.9741,0.027432,6.4759,19.285,18.956,31.567
1.045,1.07,1.0542,-5.05,-15.193,-16.376,235.96,31.588,-3.4037,7.8418,0.83422,41.341,7.6084,4.2115,3.1021,6.1805,14.974,21.437,20.79
1.045,1.07,1.0568,-4.8744,-13.926,-14.296,227.75,45.72,-6.5347,10.225,0.14209,26.301,9.8056,7.4101,2.8093,8.3432,14.908,9.5797,31.481
1.045,1.07,1.0585,-5.1383,-14.558,-14.943,239.69,53.848,-1.8882,10.801,0.74166,27.352,9.8241,3.682,2.3925,7.1478,18.997,7.4911,29.904
1.045,1.07,1.0612,-4.3166,-12.515,-12.943,202.32,27.801,-5.5531,9.0328,-1.0126,23.259,11.848,3.989,2.2253,8.1423,10.812,12.588,42.612
1.045,1.07,1.0529,-4.7564,-13.936,-14.669,222.26,36.159,-4.5234,7.2183,-1.406,34.256,6.3119,9.5118,3.3428,3.8625,16.183,16.738,19.317
1.045,1.07,1.0589,-4.8157,-13.949,-14.416,225.06,41.29,-4.9382,8.8375,-0.59802,24.524,12.313,4.2721,3.9225,7.6546,13.54,13.843,39.298
1.045,1.07,1.051,-5.4133,-15.676,-16.957,252.04,51.47,-3.3821,6.571,-0.053367,37.89,9.4846,6.2532,3.0521,1.6832,16.463,22.612,24.7
1.045,1.07,1.0585,-4.6251,-13.518,-14.315,216.65,28.8,-5.6012,11.196,-0.55262,32.948,8.1339,4.1424,3.2118,5.1459,13.873,14.974,26.506
1.045,1.07,1.0552,-5.0089,-14.004,-15.383,233.42,46.767,-4.0545,7.9615,0.095352,36.976,8.9008,4.0976,4.0992,4.9078,7.3426,15.77,26.906
1.045,1.07,1.0553,-4.704,-13.396,-14.047,219.41,43.488,-3.2998,4.9531,-0.04365,25.907,9.7652,7.5785,4.4993,2.823,14.191,14.546,31.57
1.045,1.07,1.0542,-5.3616,-15.848,-16.471,249.91,51.092,-3.1787,6.3652,-0.024181,25.54,11.439,5.0022,4.3765,5.963,15.829,26.568,29.726
1.045,1.07,1.0565,-5.2343,-15.22,-16.042,244.31,47.321,-6.5472,9.8137,-0.13414,33.8,9.3331,3.9867,4.3736,6.4323,15.909,15.75,26.785
1.045,1.07,1.0541,-5.6008,-14.979,-16.397,259.66,77.047,-4.0926,4.5977,1.7712,31.887,12.813,3.5683,3.2766,5.3828,7.3708,12.074,35.432
1.045,1.07,1.0523,-5.5091,-16.002,-17.234,256.4,53.867,-2.8501,6.081,0.50608,49.897,8.7786,5.2184,2.6002,5.6871,23.268,2.7502,23.389
1.045,1.07,1.0599,-4.5969,-13.822,-14.066,215.53,27.846,-5.062,10.245,-1.1997,23.606,11.35,4.2903,5.0212,7.2741,15.959,16.522,36.649
1.045,1.07,1.0509,-5.8468,-16.893,-18.651,271.85,58.393,-4.9766,6.9878,1.2968,47.577,9.8347,3.1318,4.6907,6.559,11.938,19.591,23.773
1.045,1.07,1.053,-5.5727,-16.227,-17.104,259.39,58.856,-3.652,6.3793,-1.8458,35.579,17.512,5.5562,4.6678,8.2561,18.081,8.5475,46.331
1.045,1.07,1.0615,-4.1163,-11.491,-11.503,192.81,34.095,-4.8546,8.4082,-0.39971,9.3338,6.5196,5.7804,3.311,2.9953,9.8074,21.677,23.735
1.045,1.07,1.0576,-4.9716,-14.258,-14.741,231.55,53.106,-5.5547,2.5552,0.29048,26.301,12.123,5.2871,3.1496,6.0124,18.466,9.1253,37.786
1.045,1.07,1.0546,-5.2718,-14.84,-15.619,245.69,56.068,-1.7581,11.02,-1.7405,25.73,14.175,5.4035,2.6317,4.383,13.402,18.101,40.561
1.045,1.07,1.0532,-5.5133,-15.1,-16.076,255.86,73.959,-5.473,3.6313,0.84831,32.393,3.5078,6.4647,3.2065,6.3476,10.743,18.093,9.7422
1.045,1.07,1.0581,-4.8045,-14.421,-14.795,224.66,34.605,-3.1403,6.701,0.92332,28.689,11.18,4.6207,4.2273,6.2452,21.151,11.193,34.644
1.045,1.07,1.0456,-6.0805,-17.64,-19.27,282.43,66.223,-5.4364,6.0314,-0.57902,51.268,11.94,8.5924,3.8532,7.4402,16.672,13.383,27.476
1.045,1.07,1.0553,-4.9221,-15.007,-16.196,230.1,26.154,-1.8678,6.4368,0.58535,40.568,11.311,2.9479,5.7625,4.6232,16.451,17.814,31.681
1.045,1.07,1.0551,-5.2338,-14.489,-15.479,243.42,60.218,-3.4417,6.1892,1.9901,31.436,8.4234,5.0935,6.0681,3.8489,12.814,10.86,24.952
1.045,1.07,1.0604,-4.4531,-12.712,-12.652,208.3,40.022,-2.6964,8.2143,-0.69207,22.721,1.1469,5.9059,6.0566,5.5559,17.054,10.078,4.0823
1.045,1.07,1.0569,-4.7994,-13.419,-14.971,223.83,39.454,-2.5754,7.7235,-0.84516,45.177,6.9816,2.3209,2.8411,5.3069,8.4343,9.2101,22.173
1.045,1.07,1.0531,-5.4345,-15.461,-16.926,252.33,60.095,-4.4689,0.40328,0.94627,40.24,8.1468,3.8969,3.6106,4.4491,12.611,18.991,21.887
1.045,1.07,1.0633,-3.8385,-11.596,-10.497,180.6,22.926,-3.7129,6.9804,-0.66497,3.6873,5.0887,8.1246,3.6835,5.64,23.208,13.867,19.762
1.045,1.07,1.0512,-5.6485,-16.721,-17.753,263.11,54.097,-5.1049,7.278,-1.7146,42.764,6.8102,6.1532,2.1508,7.2006,18.905,21.558,16.935
1.045,1.07,1.0558,-5.2313,-14.949,-15.809,243.67,53.521,-3.0459,6.8247,0.34616,28.527,13.978,3.9906,1.6141,5.5291,15.306,16.289,40.162
1.045,1.07,1.0531,-5.2817,-15.189,-16.163,245.81,54.515,-3.5999,4.4787,-0.14605,34.334,11.033,6.2797,3.1136,5.5879,15.554,15.364,30.961
1.045,1.07,1.058,-5.1315,-14.072,-14.137,238.95,66.89,-5.3205,8.5479,0.69071,21.69,5.0533,6.6107,3.6886,4.9524,20.036,6.3408,15.852
1.045,1.07,1.0605,-4.1735,-12.108,-12.551,195.55,25.221,-4.191,6.6553,-0.019686,24.995,7.9718,4.9753,2.4525,6.2627,12.159,12.776,29.381
1.045,1.07,1.0556,-4.901,-14.098,-14.716,228.9,42.743,-2.8465,9.7381,-0.30859,30.106,5.4853,6.426,2.6043,4.6914,15.502,18.126,16.77
1.045,1.07,1.0572,-5.1872,-13.991,-14.631,241.29,67.238,-5.0511,8.3259,0.31471,24.333,7.8326,5.0308,2.8088,4.3097,13.053,11.747,24.144
1.045,1.07,1.0565,-5.0392,-14.085,-15.374,234.39,52.776,-2.4766,3.3749,-0.70124,39.018,8.7874,2.7437,3.4925,5.1246,11.37,10.47,26.73
1.045,1.07,1.0468,-6.0527,-17.529,-19.287,281.34,61.193,-2.5072,8.9567,1.6758,46.394,13.346,5.9354,2.454,2.2701,18.373,20.439,30.321
1.045,1.07,1.0504,-5.8337,-16.376,-17.691,271.06,68.447,-4.4091,8.4004,2.7507,38.936,12.168,6.4253,2.9132,3.3119,18.47,10.95,30.991
1.045,1.07,1.0564,-4.9417,-13.685,-14.789,230.11,51.499,-3.8434,5.9686,-0.11925,31.733,9.9851,4.377,3.2806,6.657,7.1809,13.675,31.318
1.045,1.07,1.061,-4.581,-12.745,-12.659,213.88,49.965,-3.2085,7.651,-0.49464,11.924,10.946,5.0776,3.7952,7.7855,12.23,11.408,38.4
1.045,1.07,1.0578,-5.1232,-15.188,-15.176,239.16,49.704,-3.6157,7.1406,-0.44719,23.909,8.1446,5.3552,2.5539,6.5117,24.557,15.725,23.773
1.045,1.07,1.0547,-5.1437,-14.039,-15.462,239.52,53.81,-4.1394,10.089,0.86723,36,7.5705,4.4386,2.7079,5.0826,5.6545,16.529,22.609
1.045,1.07,1.0596,-4.4316,-12.697,-13.042,207.25,35.485,-2.8182,7.1814,-0.24029,21.262,11.343,5.1255,3.6762,5.457,13.716,11.309,39.887
1.045,1.07,1.0593,-4.68,-12.889,-13.642,218.49,44.795,-5.7638,9.4719,1.7917,27.389,6.4839,4.2738,2.6446,6.2316,9.4045,11.268,22.185
1.045,1.07,1.0593,-4.8895,-13.857,-13.926,228.23,52.154,-3.7109,8.9955,-0.90009,17.127,10.913,5.116,2.2795,8.3658,14.475,14.726,34.973
1.045,1.07,1.0556,-4.8841,-14.789,-15.247,228.29,34.26,-0.77719,6.3725,-0.4765,27.914,12.659,5.7378,3.9599,9.3042,15.511,18.525,36.824
1.045,1.07,1.0594,-4.4713,-13.333,-14.16,209.51,22.265,-4.1221,8.1349,0.066651,29.066,13.751,2.7859,2.6299,3.3166,15.593,16.304,44.847
1.045,1.07,1.0588,-5.4637,-14.725,-15.252,254.17,73.437,-3.714,11.876,0.64174,19.643,4.6288,2.1618,1.1384,7.4938,8.8613,23.504,13.181
1.045,1.07,1.0506,-4.9359,-14.777,-15.459,230.64,34.745,-2.9193,7.4932,1.6332,29.749,11.058,10.618,6.3111,5.8802,14.523,18.765,31.378
1.045,1.07,1.0501,-5.945,-17.291,-18.37,276.85,60.729,-3.9447,12.447,0.95393,39.246,9.6148,6.1529,4.6308,5.9872,18.288,19.453,23.094
1.045,1.07,1.0584,-4.9377,-14.165,-14.569,230.46,47.302,-1.3041,8.7528,-0.57385,23.504,6.8743,3.7318,3.0823,6.0917,14.192,20.792,20.925
1.045,1.07,1.0534,-5.3075,-15.028,-15.89,247.48,53.097,-2.4021,12.152,0.48352,33.361,5.984,6.5144,4.0646,4.6888,14.339,17.254,16.946
1.045,1.07,1.0534,-4.9704,-14.231,-15.911,232,36.395,-5.2309,9.304,-0.82831,48.181,8.8156,4.9652,2.3342,4.4534,10.709,12.238,25.935
1.045,1.07,1.0561,-4.9706,-14.189,-14.819,231.94,47.221,-3.4613,8.7512,-0.037272,22.57,10.002,5.5855,2.4673,8.1217,8.112,24.048,29.49
1.045,1.07,1.0551,-4.6303,-12.961,-13.838,216.16,40.615,-3.0724,8.0219,-1.0143,29.927,10.661,7.5733,4.6559,6.5125,7.2432,10.698,35.564
1.045,1.07,1.0521,-5.4534,-15.356,-15.903,253.86,63.946,-2.267,9.7411,-0.17801,27.379,10.166,8.551,2.3839,4.1802,19.018,14.435,28.239
1.045,1.07,1.054,-5.261,-15.438,-16.115,245.28,48.963,-2.2791,7.1608,0.33901,31.493,11.091,6.0105,4.5164,5.1999,19.255,15.364,30.96
1.045,1.07,1.0553,-4.9577,-14.821,-15.641,231.64,35.59,-4.6038,6.9243,-0.29603,35.948,8.0745,5.3426,3.0216,4.7581,18.686,18.368,23.361
1.045,1.07,1.0594,-4.6157,-13.575,-13.852,216.13,32.643,-3.7882,9.7503,1.2541,18.939,10.087,4.4485,3.1048,3.8508,16.742,20.662,32.225
1.045,1.07,1.062,-4.0824,-11.228,-11.286,191.33,33.856,-5.23,10.432,-0.70143,16.553,6.9661,6.102,2.1935,8.5876,7.8618,8.9549,27.812
1.045,1.07,1.0459,-5.7146,-16.746,-18.749,265.89,49.814,-4.8965,6.7009,-1.0577,56.836,12.788,7.6971,2.7739,5.3098,15.193,13.31,30.489
1.045,1.07,1.0582,-4.665,-13.143,-13.796,217.56,44.242,-2.2177,5.179,0.62241,25.856,9.9472,4.7154,3.2617,5.8332,11.928,11.673,33.235
1.045,1.07,1.056,-4.7604,-13.621,-14.121,222.32,42.141,-3.6568,8.2015,1.2305,24.423,7.8329,7.244,3.6859,2.7053,16.327,16.215,25.021
1.045,1.07,1.0547,-5.4995,-15.904,-16.039,256.3,62.011,-4.1542,9.6773,0.83466,23.26,6.2064,7.1313,3.5795,11.018,15.803,20.687,16.795
1.045,1.07,1.0564,-5.017,-14.377,-14.794,234.18,49.203,-2.5665,9.8438,-1.9065,31.658,2.848,6.0838,2.3445,6.8103,17.035,15.65,8.6634
1.045,1.07,1.0558,-4.9216,-14.07,-14.719,229.28,49.936,-4.5826,3.4004,0.66367,24.644,8.467,6.2302,3.8916,5.8196,11.659,20.406,25.704
1.045,1.07,1.0593,-4.6985,-13.135,-14.376,219.33,38.062,-3.3073,8.4527,1.7558,40.882,0.72086,1.5125,4.1499,5.0556,9.4796,11.656,2.3854
1.045,1.07,1.0599,-4.5556,-13.371,-14.239,212.92,30.894,-3.9969,4.6643,-0.32098,27.065,14.157,1.8884,5.126,6.0459,9.9241,16.665,46.172
1.045,1.07,1.0573,-4.2655,-12.677,-13.453,199.78,21.247,-4.6517,4.8928,-0.61229,26.049,13.156,6.0592,3.3067,3.6701,11.584,18.865,43.64
1.045,1.07,1.058,-4.9571,-14.005,-14.442,231.36,50.193,-5.2869,9.6372,0.90423,23.104,9.4703,5.2444,1.802,4.7144,16.69,14.467,29.815
1.045,1.07,1.0576,-4.4995,-13.39,-14.045,210.93,23.609,-4.6145,9.967,-0.15546,30.337,12.38,5.73,4.4807,7.3235,13.09,11.538,40.947
1.045,1.07,1.0547,-5.0899,-15.052,-15.658,237.65,42.826,-3.9084,7.9548,-0.33369,33.323,9.5726,6.6046,2.419,8.1973,17.726,14.893,27.708
1.045,1.07,1.0604,-4.2872,-11.788,-12.5,200.45,35.518,-4.8232,8.146,-0.034209,22.289,7.6433,4.2272,2.9078,4.0422,6.4736,15.958,28.135
1.045,1.07,1.0517,-5.363,-14.909,-15.982,249.05,65.944,-2.5308,3.2534,-1.7445,30.532,15.783,7.3807,4.6365,3.6831,12.838,11.816,44.491
1.045,1.07,1.0584,-4.4856,-13.555,-13.687,210.11,27.782,-3.8557,6.2596,0.57183,20.747,10.638,6.461,3.0857,10.604,13.065,18.809,34.351
1.045,1.07,1.0539,-5.1764,-15.135,-15.743,241.57,47.335,-5.3462,8.5378,0.32039,34.111,5.6941,7.518,1.5094,5.4199,20.519,16.581,16.286
1.045,1.07,1.0585,-4.6118,-13.105,-13.807,215.51,38.001,-2.3014,8.6426,-1.473,28.241,5.5498,4.1249,5.1867,3.5584,11.202,17.711,18.338
1.045,1.07,1.0574,-4.9318,-14.145,-14.744,230.23,45.214,-3.5421,8.8165,0.099176,28.781,12.444,4.9058,2.8734,7.0365,15.874,8.9209,38.981
1.045,1.07,1.0561,-4.7565,-14.423,-15.841,222.36,23.656,-5.1477,4.3338,-0.46219,49.015,11.133,2.9477,3.3987,6.1498,16.672,8.9812,32.983
1.045,1.07,1.0534,-5.1365,-14.705,-15.483,239.35,51.509,-3.451,6.8899,-0.47301,31.753,7.1059,7.459,4.6369,6.9441,11.982,17.721,20.644
1.045,1.07,1.0524,-5.5861,-15.704,-17.085,259.95,60.501,-6.6492,9.4713,0.47919,42.383,13.047,5.5462,5.4682,7.3989,12.354,5.5627,35.31
1.045,1.07,1.0542,-4.6143,-12.664,-13.866,215.01,43.137,-3.2605,5.243,0.84873,34.326,7.1413,7.6615,3.2146,4.289,6.8206,11.205,23.88
1.045,1.07,1.0575,-4.9479,-14.252,-14.913,231.14,41.927,-2.3242,10.651,1.2064,28.271,5.3024,3.8478,4.4126,6.5925,11.754,20.573,16.002
1.045,1.07,1.0634,-4.8025,-13.744,-14.063,224.31,44.784,-3.3092,8.2409,1.7172,21.815,8.5062,-0.13612,3.4017,5.1029,18.039,13.032,27.871
1.045,1.07,1.056,-5.109,-14.021,-14.566,238.1,58.884,-3.9585,11.158,1.0288,26.098,6.39,6.7611,3.0431,6.37,12.655,11.53,19.809
1.045,1.07,1.058,-4.9457,-14.521,-14.551,230.63,50.478,-3.6649,3.359,-0.52483,18.431,11.337,5.6937,4.3392,8.3584,17.425,16.924,34.511
1.045,1.07,1.0541,-4.8084,-13.835,-15.339,224.62,32.33,-4.392,8.9954,0.018328,45.751,5.365,5.2658,4.2011,4.1023,10.194,13.973,16.321
1.045,1.07,1.0533,-5.1854,-14.462,-14.974,241.15,63.749,-2.5292,4.9759,-1.3829,21.402,9.4659,8.2757,3.1054,5.5001,11.725,20.989,27.495
1.045,1.07,1.0554,-4.5396,-13.278,-14.019,212.41,30.297,-6.5629,7.3453,-0.30479,29.272,8.4196,7.9657,4.747,4.5153,11.701,17.76,27.206
1.045,1.07,1.0512,-5.9381,-16.811,-17.729,276,73.351,-5.0351,9.178,-0.91018,32.617,8.9794,6.3026,3.1317,5.6235,16.03,22.459,22.089
1.045,1.07,1.0545,-5.3786,-15.26,-15.819,250.39,61.733,-4.0401,7.5682,0.24474,29.404,9.3338,6.6692,4.4475,6.5436,17.443,11.339,26.584
1.045,1.07,1.0586,-5.3619,-14.066,-15.034,249.16,73.35,-2.8641,10.755,1.2471,28.73,9.481,1.8092,3.2267,9.4369,5.5864,5.295,28.514
1.045,1.07,1.0555,-4.9096,-13.022,-13.931,228.31,61.66,-2.7992,6.7739,-1.219,30.591,2.4022,6.5278,3.0962,3.6078,8.3116,13.031,7.7994
1.045,1.07,1.0552,-5.0793,-13.571,-14.585,236.57,58.91,-3.918,12.059,0.99982,30.99,5.5958,6.1805,5.0439,5.8965,5.7826,10.547,17.572
1.045,1.07,1.0584,-4.5902,-13.456,-14.087,214.63,32.252,-2.3382,6.7625,0.045731,27.318,8.671,4.1442,3.3414,5.7713,12.962,18.623,27.885
1.045,1.07,1.0603,-4.8875,-13.214,-13.472,227.81,60.58,-5.3911,9.6623,-0.86436,20.828,7.6958,4.4695,2.6045,8.2669,11.518,7.6426,25.75
1.045,1.07,1.0543,-5.5071,-14.561,-15.804,255.62,75.737,-3.3557,8.4934,0.13032,30.977,7.564,4.4704,3.3649,7.638,2.9533,15.795,21.483
1.045,1.07,1.0536,-5.6715,-15.865,-16.958,263.96,64.311,-2.321,12.351,-0.28976,38.909,9.7602,4.3169,2.1099,7.0214,15.371,10.669,26.092
1.045,1.07,1.057,-5.1373,-14.807,-14.927,239.49,56.132,-3.116,6.9267,-0.62384,22.44,8.2538,6.0689,5.3282,10.133,14.799,14.836,24.604
1.045,1.07,1.0574,-5.0526,-14.417,-14.796,235.53,53.293,-2.8717,6.9607,0.69215,22.66,11.829,5.0822,4.8645,6.1052,16.457,11.877,36.186
1.045,1.07,1.0515,-5.4366,-15.369,-16.435,252.97,59.308,-3.0569,7.7914,-0.12058,35.69,10.768,7.3248,3.0109,6.239,13.535,14.078,29.602
1.045,1.07,1.0592,-4.1841,-12.399,-12.92,196.27,19.65,-3.7855,7.5346,-0.40121,25.344,12.623,5.6264,1.8596,5.3045,13.991,13.192,44.862
1.045,1.07,1.0556,-5.1381,-14.04,-15.001,239.4,56.035,-2.3723,11.763,1.2401,28.935,12.665,5.0666,2.5574,4.3185,12.118,8.7251,38.723
